,Unnamed: 0,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset,pcsp_nobar,vbpi_pcsp,vbpi,vbpi_pcsp_nobar,rootsplit,unif_posterior_root_adjusted,unif_lb_root_adjusted,unif_ub_root_adjusted,gp_root_adjusted,gp_coverage,vbpi_coverage
25,25.0,000000000000000000000000100|000000000000111111111100000|000000000000000000001100000,0.0077426399086088,0.002879367,0.01400875,22233.0,,,,,0.00565923,ds1,000000000000000000000000100000000000000111111111100000000000000000000000001100000,,,,False,0.0077426399086088,0.002879367,0.01400875,0.00565923,covered,under
26,26.0,000000000000000000000000100|000000000000111111111100000|000000000000000000001000000,0.0083401988416113,0.003426118,0.01445455,9036.0,,,,,0.00611481,ds1,000000000000000000000000100000000000000111111111100000000000000000000000001000000,,,,False,0.0083401988416113,0.003426118,0.01445455,0.00611481,covered,under
27,27.0,000000000000000000000000100|000000000000111111111110000|000000000000000000000100000,0.0068232433333333,0.0044537388,0.011044064,9.0,,,,,0.00641151,ds1,000000000000000000000000100000000000000111111111110000000000000000000000000100000,,,,False,0.0068232433333333,0.0044537388,0.011044064,0.00641151,covered,under
28,28.0,000000000000000000000000100|000000000000111111111110000|000000000000000000001110000,0.0080518378,0.0025106494,0.012711796,5.0,,,,,0.00857537,ds1,000000000000000000000000100000000000000111111111110000000000000000000000001110000,,,,False,0.0080518378,0.0025106494,0.012711796,0.00857537,covered,under
29,29.0,000000000000000000000000100|000000000000111111111110000|000000000000000000001100000,0.008120092,0.008120092,0.008120092,1.0,,,,,0.00758144,ds1,000000000000000000000000100000000000000111111111110000000000000000000000001100000,,,,False,0.008120092,0.008120092,0.008120092,0.00758144,under,under
30,30.0,000000000000000000000000100|000000000000111111111110000|000000000000000000001010000,0.0081594935,0.007250955775,0.009068031225,2.0,,,,,0.00786919,ds1,000000000000000000000000100000000000000111111111110000000000000000000000001010000,,,,False,0.0081594935,0.007250955775,0.009068031225,0.00786919,covered,under
31,31.0,000000000000000000000000100|000000000000111111111110000|000000000000000000001000000,0.0082551239999999,0.00447053225,0.01090407075,6.0,,,,,0.0079471,ds1,000000000000000000000000100000000000000111111111110000000000000000000000001000000,,,,False,0.0082551239999999,0.00447053225,0.01090407075,0.0079471,covered,under
32,32.0,000000000000000000000000100|000000000000111111111110000|000000000000000000000110000,0.0069650816816901,0.0026190659999999,0.0120512449999999,71.0,,,,,0.00631382,ds1,000000000000000000000000100000000000000111111111110000000000000000000000000110000,,,,False,0.0069650816816901,0.0026190659999999,0.0120512449999999,0.00631382,covered,under
33,33.0,000000000000000000000000100|000000000000111111111110000|000000000000000000000010000,0.0043553475734426,0.000360724855,0.0099211149499999,427.0,,,,,0.00369134,ds1,000000000000000000000000100000000000000111111111110000000000000000000000000010000,,,,False,0.0043553475734426,0.000360724855,0.0099211149499999,0.00369134,covered,under
34,34.0,000000000000000000000000100|000000000000111111111111000|000000000000000000001111000,0.0063606179649122,0.0027391652,0.0108966442499999,114.0,,,,,0.00692646,ds1,000000000000000000000000100000000000000111111111111000000000000000000000001111000,,,,False,0.0063606179649122,0.0027391652,0.0108966442499999,0.00692646,covered,under
35,35.0,000000000000000000000000100|000000000000111111111111000|000000000000000000000100000,0.0061467969364161,0.002260152,0.0128230819999999,173.0,,,,,0.00581294,ds1,000000000000000000000000100000000000000111111111111000000000000000000000000100000,,,,False,0.0061467969364161,0.002260152,0.0128230819999999,0.00581294,covered,under
36,36.0,000000000000000000000000100|000000000000111111111111000|000000000000000000000010000,0.001443105,0.001443105,0.001443105,1.0,,,,,0.00127543,ds1,000000000000000000000000100000000000000111111111111000000000000000000000000010000,,,,False,0.001443105,0.001443105,0.001443105,0.00127543,under,under
37,37.0,000000000000000000000000100|000000000000111111111111000|000000000000000000000111000,0.0067236924181818,0.002690365325,0.0117317862499999,110.0,,,,,0.00581273,ds1,000000000000000000000000100000000000000111111111111000000000000000000000000111000,,,,False,0.0067236924181818,0.002690365325,0.0117317862499999,0.00581273,covered,under
38,38.0,000000000000000000000000100|000000000000111111111111000|000000000000000000000011000,0.0045194415817916,0.0008783478025,0.0100319677499999,142228.0,,,,,0.00230114,ds1,000000000000000000000000100000000000000111111111111000000000000000000000000011000,,,,False,0.0045194415817916,0.0008783478025,0.0100319677499999,0.00230114,covered,under
39,39.0,000000000000000000000000100|000000000000111111111111000|000000000000000000000001000,0.002319484,0.002319484,0.002319484,1.0,,,,,0.00209518,ds1,000000000000000000000000100000000000000111111111111000000000000000000000000001000,,,,False,0.002319484,0.002319484,0.002319484,0.00209518,under,under
40,40.0,000000000000000000000000100|000000000000111111111111000|000000000000000000001011000,0.0075715566923076,0.00391211355,0.0136107494999999,39.0,,,,,0.00691506,ds1,000000000000000000000000100000000000000111111111111000000000000000000000001011000,,,,False,0.0075715566923076,0.00391211355,0.0136107494999999,0.00691506,covered,under
41,41.0,000000000000000000000000100|000000000000111111111111000|000000000000000000001000000,0.006957086,0.00334156485,0.0130430744999999,87.0,,,,,0.00707579,ds1,000000000000000000000000100000000000000111111111111000000000000000000000001000000,,,,False,0.006957086,0.00334156485,0.0130430744999999,0.00707579,covered,under
42,42.0,000000000000000000000000100|000000000000111111111111000|000000000000000000001100000,0.0063026285588235,0.00223350835,0.0140709745,170.0,,,,,0.00646982,ds1,000000000000000000000000100000000000000111111111111000000000000000000000001100000,,,,False,0.0063026285588235,0.00223350835,0.0140709745,0.00646982,covered,under
43,43.0,000000000000000000000000100|000000000001000000000011000|000000000000000000000011000,0.007676675,0.007676675,0.007676675,1.0,,,,,0.00411683,ds1,000000000000000000000000100000000000001000000000011000000000000000000000000011000,,,,False,0.007676675,0.007676675,0.007676675,0.00411683,under,under
44,44.0,000000000000000000000000100|000000000001111111111111000|000000000000111111111100000,0.0035067432727272,0.0015786125,0.00686815575,11.0,,,,,0.00274985,ds1,000000000000000000000000100000000000001111111111111000000000000000111111111100000,,,,False,0.0035067432727272,0.0015786125,0.00686815575,0.00274985,covered,under
45,45.0,000000000000000000000000100|000000000010000000000011000|000000000000000000000011000,0.0051944362232142,0.002091544125,0.0095712327249999,112.0,,,,,0.0047442,ds1,000000000000000000000000100000000000010000000000011000000000000000000000000011000,,,,False,0.0051944362232142,0.002091544125,0.0095712327249999,0.0047442,covered,under
46,46.0,000000000000000000000000100|000000000011000000000000000|000000000001000000000000000,0.004474641,0.0015333489999999,0.00888622645,3.0,,,,,0.00277894,ds1,000000000000000000000000100000000000011000000000000000000000000001000000000000000,,,,False,0.004474641,0.0015333489999999,0.00888622645,0.00277894,covered,under
47,47.0,000000000000000000000000100|000000000011000000000011000|000000000000000000000001000,0.006866763,0.005344882,0.008388644,2.0,,,,,0.00464484,ds1,000000000000000000000000100000000000011000000000011000000000000000000000000001000,,,,False,0.006866763,0.005344882,0.008388644,0.00464484,under,under
48,48.0,000000000000000000000000100|000000000011000000000011000|000000000000000000000010000,0.0048278383070866,0.0019159903,0.0089978053,127.0,,,,,0.00368119,ds1,000000000000000000000000100000000000011000000000011000000000000000000000000010000,,,,False,0.0048278383070866,0.0019159903,0.0089978053,0.00368119,covered,under
49,49.0,000000000000000000000000100|000000000011000000000011000|000000000001000000000000000,0.0029774113723414,0.00048909552,0.0069444283,205.0,,,,,0.00252518,ds1,000000000000000000000000100000000000011000000000011000000000000001000000000000000,,,,False,0.0029774113723414,0.00048909552,0.0069444283,0.00252518,covered,under
50,50.0,000000000000000000000000100|000000000011000000000011000|000000000000000000000011000,0.0042118533845616,0.001139154125,0.008673343525,1574.0,,,,,0.00355729,ds1,000000000000000000000000100000000000011000000000011000000000000000000000000011000,,,,False,0.0042118533845616,0.001139154125,0.008673343525,0.00355729,covered,under
51,51.0,000000000000000000000000100|000000000011000000000011000|000000000001000000000011000,0.0038684408982847,0.000977252035,0.0081768836499999,583.0,,,,,0.00338822,ds1,000000000000000000000000100000000000011000000000011000000000000001000000000011000,,,,False,0.0038684408982847,0.000977252035,0.0081768836499999,0.00338822,covered,under
52,52.0,000000000000000000000000100|000000000011111111111011000|000000000000111111111000000,0.0031286654666666,0.0007442741375,0.006449136,36.0,,,,,0.002021,ds1,000000000000000000000000100000000000011111111111011000000000000000111111111000000,,,,False,0.0031286654666666,0.0007442741375,0.006449136,0.002021,covered,under
53,53.0,000000000000000000000000100|000000000011111111111111000|000000000000111111110000000,0.005474403,0.005474403,0.005474403,1.0,,,,,0.00394561,ds1,000000000000000000000000100000000000011111111111111000000000000000111111110000000,,,,False,0.005474403,0.005474403,0.005474403,0.00394561,under,under
54,54.0,000000000000000000000000100|000000000011111111111111000|000000000000111111111000000,0.0042472793333333,0.0032130681499999,0.00533883945,3.0,,,,,0.00277613,ds1,000000000000000000000000100000000000011111111111111000000000000000111111111000000,,,,False,0.0042472793333333,0.0032130681499999,0.00533883945,0.00277613,under,under
55,55.0,000000000000000000000000100|000000000011111111111111000|000000000000111111110100000,0.00786559,0.00786559,0.00786559,1.0,,,,,0.00480226,ds1,000000000000000000000000100000000000011111111111111000000000000000111111110100000,,,,False,0.00786559,0.00786559,0.00786559,0.00480226,under,under
56,56.0,000000000000000000000000100|000000000011111111111111000|000000000000000000001100000,0.0040906888160714,0.001128667125,0.00874347775,56.0,,,,,0.00326047,ds1,000000000000000000000000100000000000011111111111111000000000000000000000001100000,,,,False,0.0040906888160714,0.001128667125,0.00874347775,0.00326047,covered,under
57,57.0,000000000000000000000000100|000000000011111111111111000|000000000000000000000100000,0.0026089020731428,0.000130838304,0.0083315137999999,35.0,,,,,0.00152192,ds1,000000000000000000000000100000000000011111111111111000000000000000000000000100000,,,,False,0.0026089020731428,0.000130838304,0.0083315137999999,0.00152192,covered,under
58,58.0,000000000000000000000000100|000000000011111111111111000|000000000000111111111111000,0.0022997671333333,0.00027610095,0.005378382,6.0,,,,,0.0019961,ds1,000000000000000000000000100000000000011111111111111000000000000000111111111111000,,,,False,0.0022997671333333,0.00027610095,0.005378382,0.0019961,covered,under
59,59.0,000000000000000000000000100|000000000011111111111111000|000000000000111111111100000,0.003251905629103,0.000427686075,0.00766546275,1271.0,,,,,0.00141081,ds1,000000000000000000000000100000000000011111111111111000000000000000111111111100000,,,,False,0.003251905629103,0.000427686075,0.00766546275,0.00141081,covered,under
60,60.0,000000000000000000000001000|000000000000000000000010100|000000000000000000000000100,0.0025988058785714,0.0003366547825,0.0062066805,28.0,,,,,9.62111e-07,ds1,000000000000000000000001000000000000000000000000010100000000000000000000000000100,,,,False,0.0025988058785714,0.0003366547825,0.0062066805,9.62111e-07,under,under
61,61.0,000000000000000000000001000|000000000000111111111100000|000000000000000000001100000,0.008042644,0.008042644,0.008042644,1.0,,,,,0.00593517,ds1,000000000000000000000001000000000000000111111111100000000000000000000000001100000,,,,False,0.008042644,0.008042644,0.008042644,0.00593517,under,under
62,62.0,000000000000000000000001000|000000000000111111111110000|000000000000000000000010000,0.003530689,0.003530689,0.003530689,1.0,,,,,0.00520519,ds1,000000000000000000000001000000000000000111111111110000000000000000000000000010000,,,,False,0.003530689,0.003530689,0.003530689,0.00520519,over,under
63,63.0,000000000000000000000001000|000000000000111111111110100|000000000000000000000010000,0.01543747,0.01543747,0.01543747,1.0,,,,,0.00438813,ds1,000000000000000000000001000000000000000111111111110100000000000000000000000010000,,,,False,0.01543747,0.01543747,0.01543747,0.00438813,under,under
64,64.0,000000000000000000000001000|000000000000111111111110100|000000000000000000000000100,0.0031140919999999,0.0019133575499999,0.00431482645,2.0,,,,,0.00362931,ds1,000000000000000000000001000000000000000111111111110100000000000000000000000000100,,,,False,0.0031140919999999,0.0019133575499999,0.00431482645,0.00362931,covered,under
65,65.0,000000000000000000000001000|000000000011000000000000000|000000000001000000000000000,0.0064093142418478,0.002419525875,0.01125529,736.0,,,,,0.00532505,ds1,000000000000000000000001000000000000011000000000000000000000000001000000000000000,,,,False,0.0064093142418478,0.002419525875,0.01125529,0.00532505,covered,under
66,66.0,000000000000000000000001000|000000000011000000000010000|000000000000000000000010000,0.000484871075,0.0001447538825,0.00123320557,4.0,,,,,9.46436e-07,ds1,000000000000000000000001000000000000011000000000010000000000000000000000000010000,,,,False,0.000484871075,0.0001447538825,0.00123320557,9.46436e-07,under,under
67,67.0,000000000000000000000001100|000000000000111111111000000|000000000000000000001000000,0.003138772,0.003138772,0.003138772,1.0,,,,,0.00352304,ds1,000000000000000000000001100000000000000111111111000000000000000000000000001000000,,,,False,0.003138772,0.003138772,0.003138772,0.00352304,over,under
68,68.0,000000000000000000000001100|000000000000111111111100000|000000000000000011110000000,0.01192278,0.01192278,0.01192278,1.0,,,,,0.00988209,ds1,000000000000000000000001100000000000000111111111100000000000000000000011110000000,,,,False,0.01192278,0.01192278,0.01192278,0.00988209,under,under
69,69.0,000000000000000000000001100|000000000000111111111100000|000000000000000000000100000,0.0072104740273972,0.0031826048,0.014753844,73.0,,,,,0.00629015,ds1,000000000000000000000001100000000000000111111111100000000000000000000000000100000,,,,False,0.0072104740273972,0.0031826048,0.014753844,0.00629015,covered,under
70,70.0,000000000000000000000001100|000000000000111111111100000|000000000000000000001000000,0.0078720073170731,0.002837131,0.01658609,41.0,,,,,0.00702351,ds1,000000000000000000000001100000000000000111111111100000000000000000000000001000000,,,,False,0.0078720073170731,0.002837131,0.01658609,0.00702351,covered,under
71,71.0,000000000000000000000001100|000000000000111111111100000|000000000000000000001100000,0.0067030304925373,0.0026573495,0.0117692854999999,67.0,,,,,0.0065523,ds1,000000000000000000000001100000000000000111111111100000000000000000000000001100000,,,,False,0.0067030304925373,0.0026573495,0.0117692854999999,0.0065523,covered,under
72,72.0,000000000000000000000001100|000000000000111111111110000|000000000000000000001100000,0.00533227,0.00527715385,0.0053873861499999,2.0,,,,,0.00917309,ds1,000000000000000000000001100000000000000111111111110000000000000000000000001100000,,,,False,0.00533227,0.00527715385,0.0053873861499999,0.00917309,over,under
73,73.0,000000000000000000000001100|000000000000111111111110000|000000000000000000001010000,0.01391898,0.01391898,0.01391898,1.0,,,,,0.009548,ds1,000000000000000000000001100000000000000111111111110000000000000000000000001010000,,,,False,0.01391898,0.01391898,0.01391898,0.009548,under,under
74,74.0,000000000000000000000001100|000000000000111111111110000|000000000000000000001000000,0.00969791725,0.006360112525,0.0126149265,4.0,,,,,0.00960281,ds1,000000000000000000000001100000000000000111111111110000000000000000000000001000000,,,,False,0.00969791725,0.006360112525,0.0126149265,0.00960281,covered,under
75,75.0,000000000000000000000001100|000000000000111111111110000|000000000000000000000100000,0.008968340375,0.005326364325,0.01405110205,8.0,,,,,0.00812437,ds1,000000000000000000000001100000000000000111111111110000000000000000000000000100000,,,,False,0.008968340375,0.005326364325,0.01405110205,0.00812437,covered,under
76,76.0,000000000000000000000001100|000000000000111111111110000|000000000000000000001110000,0.0091184375,0.006499645375,0.0117247125,6.0,,,,,0.0101512,ds1,000000000000000000000001100000000000000111111111110000000000000000000000001110000,,,,False,0.0091184375,0.006499645375,0.0117247125,0.0101512,covered,under
77,77.0,000000000000000000000001100|000000000000111111111110000|000000000000000000000010000,0.0058654662828602,0.001011820225,0.013063678,1818.0,,,,,0.00515822,ds1,000000000000000000000001100000000000000111111111110000000000000000000000000010000,,,,False,0.0058654662828602,0.001011820225,0.013063678,0.00515822,covered,under
78,78.0,000000000000000000000001100|000000000000111111111110000|000000000000000000000110000,0.0083868844559999,0.0030797339999999,0.014536657,125.0,,,,,0.00793519,ds1,000000000000000000000001100000000000000111111111110000000000000000000000000110000,,,,False,0.0083868844559999,0.0030797339999999,0.014536657,0.00793519,covered,under
79,79.0,000000000000000000000001100|000000000011000000000000000|000000000001000000000000000,0.0054419941818181,0.0021793376249999,0.0112130826499999,44.0,,,,,0.00336685,ds1,000000000000000000000001100000000000011000000000000000000000000001000000000000000,,,,False,0.0054419941818181,0.0021793376249999,0.0112130826499999,0.00336685,covered,under
80,80.0,000000000000000000000001100|000000000011000000000010000|000000000000000000000010000,0.0038390858666666,0.0009412379249999,0.0070850011249999,6.0,,,,,0.00277729,ds1,000000000000000000000001100000000000011000000000010000000000000000000000000010000,,,,False,0.0038390858666666,0.0009412379249999,0.0070850011249999,0.00277729,covered,under
81,81.0,000000000000000000000010000|000000000000000000000001100|000000000000000000000000100,0.0068082792288943,0.001599725,0.0141641525,8936.0,,,,,0.00563013,ds1,000000000000000000000010000000000000000000000000001100000000000000000000000000100,,,,False,0.0068082792288943,0.001599725,0.0141641525,0.00563013,covered,under
82,82.0,000000000000000000000010000|000000000000000000001100000|000000000000000000000100000,0.0046495011666666,0.002405098125,0.006168131875,6.0,,,,,0.00545734,ds1,000000000000000000000010000000000000000000000001100000000000000000000000000100000,,,,False,0.0046495011666666,0.002405098125,0.006168131875,0.00545734,covered,under
83,83.0,000000000000000000000010000|000000000000111100001100000|000000000000000000001100000,0.002123719,0.0013419726499999,0.0034480552,3.0,,,,,0.0014003,ds1,000000000000000000000010000000000000000111100001100000000000000000000000001100000,,,,False,0.002123719,0.0013419726499999,0.0034480552,0.0014003,covered,under
84,84.0,000000000000000000000010000|000000000000111111110000000|000000000000000011100000000,0.01179374,0.01179374,0.01179374,1.0,,,,,0.00453831,ds1,000000000000000000000010000000000000000111111110000000000000000000000011100000000,,,,False,0.01179374,0.01179374,0.01179374,0.00453831,under,under
85,85.0,000000000000000000000010000|000000000000111111110000000|000000000000000011110000000,0.0051103103333333,0.001517645125,0.007067329375,6.0,,,,,0.00498765,ds1,000000000000000000000010000000000000000111111110000000000000000000000011110000000,,,,False,0.0051103103333333,0.001517645125,0.007067329375,0.00498765,covered,under
86,86.0,000000000000000000000010000|000000000000111111110100000|000000000000000000000100000,0.001524982025,0.0008744061175,0.002505944475,4.0,,,,,0.00129403,ds1,000000000000000000000010000000000000000111111110100000000000000000000000000100000,,,,False,0.001524982025,0.0008744061175,0.002505944475,0.00129403,covered,under
87,87.0,000000000000000000000010000|000000000000111111111000000|000000000000000000001000000,0.0023592255383333,0.0002315402485,0.0047669696,12.0,,,,,0.00266778,ds1,000000000000000000000010000000000000000111111111000000000000000000000000001000000,,,,False,0.0023592255383333,0.0002315402485,0.0047669696,0.00266778,covered,under
88,88.0,000000000000000000000010000|000000000000111111111000100|000000000000000000000000100,0.003803639,0.0030790911,0.0045281869,2.0,,,,,0.00209081,ds1,000000000000000000000010000000000000000111111111000100000000000000000000000000100,,,,False,0.003803639,0.0030790911,0.0045281869,0.00209081,under,under
89,89.0,000000000000000000000010000|000000000000111111111100000|000000000000000011110000000,0.01025391,0.01025391,0.01025391,1.0,,,,,0.00707159,ds1,000000000000000000000010000000000000000111111111100000000000000000000011110000000,,,,False,0.01025391,0.01025391,0.01025391,0.00707159,under,under
90,90.0,000000000000000000000010000|000000000000111111111100000|000000000000000000001100000,0.0060118483111111,0.0011574201,0.0121800709999999,693.0,,,,,0.00276815,ds1,000000000000000000000010000000000000000111111111100000000000000000000000001100000,,,,False,0.0060118483111111,0.0011574201,0.0121800709999999,0.00276815,covered,under
91,91.0,000000000000000000000010000|000000000000111111111100000|000000000000000000001000000,0.0059939836754797,0.001086543,0.0117334579999999,469.0,,,,,0.00261537,ds1,000000000000000000000010000000000000000111111111100000000000000000000000001000000,,,,False,0.0059939836754797,0.001086543,0.0117334579999999,0.00261537,covered,under
92,92.0,000000000000000000000010000|000000000000111111111100000|000000000000000000000100000,0.0058305663967619,0.001121616525,0.012453852,1084.0,,,,,0.00223978,ds1,000000000000000000000010000000000000000111111111100000000000000000000000000100000,,,,False,0.0058305663967619,0.001121616525,0.012453852,0.00223978,covered,under
