,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
35,000000000000000000000000100|000000000000111111111111000|000000000000000000000100000,0.0061467969364161846,0.002260152,0.012823081999999986,173.0,,,,,0.00581294,ds1.bench.estimation
36,000000000000000000000000100|000000000000111111111111000|000000000000000000000010000,0.001443105,0.001443105,0.001443105,1.0,,,,,0.00127543,ds1.bench.estimation
37,000000000000000000000000100|000000000000111111111111000|000000000000000000000111000,0.006723692418181817,0.002690365325,0.011731786249999996,110.0,,,,,0.00581273,ds1.bench.estimation
38,000000000000000000000000100|000000000000111111111111000|000000000000000000000011000,0.0045194415817916694,0.0008783478025,0.010031967749999988,142228.0,,,,,0.00230114,ds1.bench.estimation
39,000000000000000000000000100|000000000000111111111111000|000000000000000000000001000,0.002319484,0.002319484,0.002319484,1.0,,,,,0.00209518,ds1.bench.estimation
40,000000000000000000000000100|000000000000111111111111000|000000000000000000001011000,0.007571556692307693,0.0039121135500000005,0.01361074949999999,39.0,,,,,0.00691506,ds1.bench.estimation
41,000000000000000000000000100|000000000000111111111111000|000000000000000000001000000,0.006957086000000001,0.00334156485,0.013043074499999998,87.0,,,,,0.00707579,ds1.bench.estimation
42,000000000000000000000000100|000000000000111111111111000|000000000000000000001100000,0.006302628558823529,0.0022335083500000003,0.014070974500000007,170.0,,,,,0.00646982,ds1.bench.estimation
43,000000000000000000000000100|000000000001000000000011000|000000000000000000000011000,0.007676675,0.007676675,0.007676675,1.0,,,,,0.00411683,ds1.bench.estimation
44,000000000000000000000000100|000000000001111111111111000|000000000000111111111100000,0.0035067432727272723,0.0015786125,0.00686815575,11.0,,,,,0.00274985,ds1.bench.estimation
45,000000000000000000000000100|000000000010000000000011000|000000000000000000000011000,0.005194436223214285,0.002091544125,0.009571232724999998,112.0,,,,,0.0047442,ds1.bench.estimation
46,000000000000000000000000100|000000000011000000000000000|000000000001000000000000000,0.0044746410000000006,0.0015333489999999998,0.00888622645,3.0,,,,,0.00277894,ds1.bench.estimation
47,000000000000000000000000100|000000000011000000000011000|000000000000000000000001000,0.0068667630000000006,0.0053448820000000005,0.008388644,2.0,,,,,0.00464484,ds1.bench.estimation
48,000000000000000000000000100|000000000011000000000011000|000000000000000000000010000,0.004827838307086613,0.0019159903,0.0089978053,127.0,,,,,0.00368119,ds1.bench.estimation
49,000000000000000000000000100|000000000011000000000011000|000000000001000000000000000,0.0029774113723414638,0.00048909552,0.006944428300000001,205.0,,,,,0.00252518,ds1.bench.estimation
50,000000000000000000000000100|000000000011000000000011000|000000000000000000000011000,0.004211853384561626,0.001139154125,0.008673343525,1574.0,,,,,0.00355729,ds1.bench.estimation
51,000000000000000000000000100|000000000011000000000011000|000000000001000000000011000,0.0038684408982847347,0.0009772520350000001,0.008176883649999992,583.0,,,,,0.00338822,ds1.bench.estimation
52,000000000000000000000000100|000000000011111111111011000|000000000000111111111000000,0.0031286654666666668,0.0007442741375,0.006449136,36.0,,,,,0.002021,ds1.bench.estimation
53,000000000000000000000000100|000000000011111111111111000|000000000000111111110000000,0.005474403,0.005474403,0.005474403,1.0,,,,,0.00394561,ds1.bench.estimation
54,000000000000000000000000100|000000000011111111111111000|000000000000111111111000000,0.004247279333333334,0.0032130681499999997,0.00533883945,3.0,,,,,0.00277613,ds1.bench.estimation
55,000000000000000000000000100|000000000011111111111111000|000000000000111111110100000,0.00786559,0.00786559,0.00786559,1.0,,,,,0.00480226,ds1.bench.estimation
56,000000000000000000000000100|000000000011111111111111000|000000000000000000001100000,0.004090688816071429,0.001128667125,0.00874347775,56.0,,,,,0.00326047,ds1.bench.estimation
57,000000000000000000000000100|000000000011111111111111000|000000000000000000000100000,0.0026089020731428574,0.000130838304,0.008331513799999999,35.0,,,,,0.00152192,ds1.bench.estimation
58,000000000000000000000000100|000000000011111111111111000|000000000000111111111111000,0.0022997671333333334,0.00027610095,0.005378382,6.0,,,,,0.0019961,ds1.bench.estimation
59,000000000000000000000000100|000000000011111111111111000|000000000000111111111100000,0.0032519056291030685,0.000427686075,0.00766546275,1271.0,,,,,0.00141081,ds1.bench.estimation
60,000000000000000000000001000|000000000000000000000010100|000000000000000000000000100,0.002598805878571429,0.00033665478250000005,0.0062066805,28.0,,,,,9.62111e-07,ds1.bench.estimation
61,000000000000000000000001000|000000000000111111111100000|000000000000000000001100000,0.008042644,0.008042644,0.008042644,1.0,,,,,0.00593517,ds1.bench.estimation
62,000000000000000000000001000|000000000000111111111110000|000000000000000000000010000,0.003530689,0.003530689,0.003530689,1.0,,,,,0.00520519,ds1.bench.estimation
63,000000000000000000000001000|000000000000111111111110100|000000000000000000000010000,0.01543747,0.01543747,0.01543747,1.0,,,,,0.00438813,ds1.bench.estimation
64,000000000000000000000001000|000000000000111111111110100|000000000000000000000000100,0.0031140919999999997,0.0019133575499999998,0.00431482645,2.0,,,,,0.00362931,ds1.bench.estimation
65,000000000000000000000001000|000000000011000000000000000|000000000001000000000000000,0.006409314241847826,0.002419525875,0.011255290000000001,736.0,,,,,0.00532505,ds1.bench.estimation
66,000000000000000000000001000|000000000011000000000010000|000000000000000000000010000,0.000484871075,0.0001447538825,0.00123320557,4.0,,,,,9.46436e-07,ds1.bench.estimation
67,000000000000000000000001100|000000000000111111111000000|000000000000000000001000000,0.003138772,0.003138772,0.003138772,1.0,,,,,0.00352304,ds1.bench.estimation
68,000000000000000000000001100|000000000000111111111100000|000000000000000011110000000,0.01192278,0.01192278,0.01192278,1.0,,,,,0.00988209,ds1.bench.estimation
69,000000000000000000000001100|000000000000111111111100000|000000000000000000000100000,0.0072104740273972595,0.0031826048,0.014753844000000002,73.0,,,,,0.00629015,ds1.bench.estimation
70,000000000000000000000001100|000000000000111111111100000|000000000000000000001000000,0.00787200731707317,0.002837131,0.01658609,41.0,,,,,0.00702351,ds1.bench.estimation
71,000000000000000000000001100|000000000000111111111100000|000000000000000000001100000,0.0067030304925373135,0.0026573495,0.011769285499999995,67.0,,,,,0.0065523,ds1.bench.estimation
72,000000000000000000000001100|000000000000111111111110000|000000000000000000001100000,0.00533227,0.00527715385,0.0053873861499999995,2.0,,,,,0.00917309,ds1.bench.estimation
73,000000000000000000000001100|000000000000111111111110000|000000000000000000001010000,0.01391898,0.01391898,0.01391898,1.0,,,,,0.009548,ds1.bench.estimation
74,000000000000000000000001100|000000000000111111111110000|000000000000000000001000000,0.00969791725,0.006360112525,0.0126149265,4.0,,,,,0.00960281,ds1.bench.estimation
75,000000000000000000000001100|000000000000111111111110000|000000000000000000000100000,0.008968340375,0.005326364325,0.014051102050000002,8.0,,,,,0.00812437,ds1.bench.estimation
76,000000000000000000000001100|000000000000111111111110000|000000000000000000001110000,0.0091184375,0.006499645375,0.0117247125,6.0,,,,,0.0101512,ds1.bench.estimation
77,000000000000000000000001100|000000000000111111111110000|000000000000000000000010000,0.005865466282860286,0.001011820225,0.013063678,1818.0,,,,,0.00515822,ds1.bench.estimation
78,000000000000000000000001100|000000000000111111111110000|000000000000000000000110000,0.008386884455999999,0.0030797339999999998,0.014536657,125.0,,,,,0.00793519,ds1.bench.estimation
79,000000000000000000000001100|000000000011000000000000000|000000000001000000000000000,0.005441994181818182,0.0021793376249999996,0.011213082649999996,44.0,,,,,0.00336685,ds1.bench.estimation
80,000000000000000000000001100|000000000011000000000010000|000000000000000000000010000,0.0038390858666666667,0.0009412379249999999,0.0070850011249999996,6.0,,,,,0.00277729,ds1.bench.estimation
81,000000000000000000000010000|000000000000000000000001100|000000000000000000000000100,0.0068082792288943605,0.001599725,0.0141641525,8936.0,,,,,0.00563013,ds1.bench.estimation
82,000000000000000000000010000|000000000000000000001100000|000000000000000000000100000,0.004649501166666667,0.002405098125,0.006168131875,6.0,,,,,0.00545734,ds1.bench.estimation
83,000000000000000000000010000|000000000000111100001100000|000000000000000000001100000,0.002123719,0.0013419726499999999,0.0034480552,3.0,,,,,0.0014003,ds1.bench.estimation
84,000000000000000000000010000|000000000000111111110000000|000000000000000011100000000,0.01179374,0.01179374,0.01179374,1.0,,,,,0.00453831,ds1.bench.estimation
85,000000000000000000000010000|000000000000111111110000000|000000000000000011110000000,0.005110310333333334,0.001517645125,0.007067329375,6.0,,,,,0.00498765,ds1.bench.estimation
86,000000000000000000000010000|000000000000111111110100000|000000000000000000000100000,0.001524982025,0.0008744061175,0.002505944475,4.0,,,,,0.00129403,ds1.bench.estimation
87,000000000000000000000010000|000000000000111111111000000|000000000000000000001000000,0.0023592255383333336,0.00023154024850000003,0.0047669696,12.0,,,,,0.00266778,ds1.bench.estimation
88,000000000000000000000010000|000000000000111111111000100|000000000000000000000000100,0.003803639,0.0030790911,0.0045281869,2.0,,,,,0.00209081,ds1.bench.estimation
89,000000000000000000000010000|000000000000111111111100000|000000000000000011110000000,0.01025391,0.01025391,0.01025391,1.0,,,,,0.00707159,ds1.bench.estimation
90,000000000000000000000010000|000000000000111111111100000|000000000000000000001100000,0.00601184831111111,0.0011574201,0.012180070999999997,693.0,,,,,0.00276815,ds1.bench.estimation
91,000000000000000000000010000|000000000000111111111100000|000000000000000000001000000,0.005993983675479744,0.0010865430000000001,0.011733457999999999,469.0,,,,,0.00261537,ds1.bench.estimation
92,000000000000000000000010000|000000000000111111111100000|000000000000000000000100000,0.005830566396761992,0.0011216165250000003,0.012453852,1084.0,,,,,0.00223978,ds1.bench.estimation
93,000000000000000000000010000|000000000000111111111100100|000000000000000000000000100,0.0024413103727108434,0.0001606567875,0.0064901197499999995,166.0,,,,,0.000982301,ds1.bench.estimation
94,000000000000000000000010000|000000000000111111111101000|000000000000000000000001000,0.002907662,0.002907662,0.002907662,1.0,,,,,0.00267154,ds1.bench.estimation
95,000000000000000000000010000|000000000000111111111101100|000000000000000000000100000,0.0009113469,0.0009113469,0.0009113469,1.0,,,,,0.00165287,ds1.bench.estimation
96,000000000000000000000010000|000000000000111111111101100|000000000000000000000001100,0.00351089192967033,0.000377997355,0.009300717249999996,182.0,,,,,0.00175255,ds1.bench.estimation
97,000000000000000000000010000|000000000001000000000001000|000000000000000000000001000,0.003212646,0.003212646,0.003212646,1.0,,,,,0.00456258,ds1.bench.estimation
98,000000000000000000000010000|000000000010000000000001000|000000000000000000000001000,0.0047604974999999996,0.001471176175,0.008049818824999999,2.0,,,,,0.0048442,ds1.bench.estimation
99,000000000000000000000010000|000000000010000000000001100|000000000000000000000001100,0.007908244666666666,0.005271312899999999,0.01250620605,3.0,,,,,0.00502254,ds1.bench.estimation
100,000000000000000000000010000|000000000011000000000000000|000000000001000000000000000,0.0055954415,0.002792400125,0.009137629925000001,10.0,,,,,0.00412399,ds1.bench.estimation
101,000000000000000000000010000|000000000011000000000001000|000000000001000000000000000,0.005600244,0.00506803785,0.00613245015,2.0,,,,,0.00490506,ds1.bench.estimation
102,000000000000000000000010000|000000000011000000000001000|000000000000000000000001000,0.004935055759211956,0.00121338775,0.01024394375,736.0,,,,,0.00381267,ds1.bench.estimation
103,000000000000000000000010000|000000000011000000000001100|000000000001000000000000000,0.003381185,0.003381185,0.003381185,1.0,,,,,0.00309443,ds1.bench.estimation
104,000000000000000000000010000|000000000011000000000001100|000000000000000000000001100,0.003109754547368421,0.00057558822,0.006743636750000002,19.0,,,,,0.00270312,ds1.bench.estimation
105,000000000000000000000010100|000000000000111111111100000|000000000000000011100000000,0.0058573225,0.005321674975,0.006392970025,2.0,,,,,0.00837138,ds1.bench.estimation
106,000000000000000000000010100|000000000000111111111100000|000000000000000000000100000,0.005630009434782609,0.00187583395,0.011292813999999998,23.0,,,,,0.00598972,ds1.bench.estimation
107,000000000000000000000010100|000000000000111111111100000|000000000000000000001100000,0.0055393645,0.004636908775,0.007586066424999999,4.0,,,,,0.00652177,ds1.bench.estimation
108,000000000000000000000010100|000000000000111111111100000|000000000000000000001000000,0.009037120142857142,0.00395159475,0.0138321935,7.0,,,,,0.00681589,ds1.bench.estimation
109,000000000000000000000010100|000000000011000000000001000|000000000001000000000000000,0.00667803,0.00667803,0.00667803,1.0,,,,,0.00586185,ds1.bench.estimation
110,000000000000000000000011000|000000000000000000001100000|000000000000000000000100000,0.006236902313559321,0.00171865065,0.012644729,118.0,,,,,0.00560452,ds1.bench.estimation
111,000000000000000000000011000|000000000000111000001100000|000000000000000000001100000,0.003265796,0.003265796,0.003265796,1.0,,,,,0.0055033,ds1.bench.estimation
112,000000000000000000000011000|000000000000111100001100000|000000000000000100000000000,0.0012005509,0.000897732605,0.001503369195,2.0,,,,,0.00144683,ds1.bench.estimation
113,000000000000000000000011000|000000000000111100001100000|000000000000000000001100000,0.0029728487499999998,0.0007761378625,0.0051695596375,2.0,,,,,0.00241637,ds1.bench.estimation
114,000000000000000000000011000|000000000000111100011100100|000000000000000000000000100,0.002786161,0.002786161,0.002786161,1.0,,,,,0.00239791,ds1.bench.estimation
115,000000000000000000000011000|000000000000111111110000000|000000000000000000010000000,0.006126907,0.006126907,0.006126907,1.0,,,,,0.00569367,ds1.bench.estimation
116,000000000000000000000011000|000000000000111111110000000|000000000000000011110000000,0.005809416260638298,0.002157309075,0.010793371749999996,188.0,,,,,0.00488735,ds1.bench.estimation
117,000000000000000000000011000|000000000000111111110000000|000000000000000011100000000,0.006542074076923075,0.0031953276999999998,0.011057972,13.0,,,,,0.0044086,ds1.bench.estimation
118,000000000000000000000011000|000000000000111111110000000|000000000000001011110000000,0.0056945830000000005,0.003667300175,0.0083588242,10.0,,,,,0.00504854,ds1.bench.estimation
119,000000000000000000000011000|000000000000111111110100000|000000000000000000000100000,0.002402537143529411,0.00032033551,0.0055069929999999965,85.0,,,,,0.00127558,ds1.bench.estimation
120,000000000000000000000011000|000000000000111111111000000|000000000000000000001000000,0.0029450441129687498,0.0001930428425,0.0065423789000000005,128.0,,,,,0.00252153,ds1.bench.estimation
121,000000000000000000000011000|000000000000111111111100000|000000000000000011111000000,0.004051184,0.004051184,0.004051184,1.0,,,,,0.0066883,ds1.bench.estimation
122,000000000000000000000011000|000000000000111111111100000|000000000000000011111100000,0.007192687499999999,0.005057372975,0.009328002025,2.0,,,,,0.00877631,ds1.bench.estimation
123,000000000000000000000011000|000000000000111111111100000|000000000000000000010000000,0.0068818708749999995,0.0026411014,0.010968258,8.0,,,,,0.00751005,ds1.bench.estimation
124,000000000000000000000011000|000000000000111111111100000|000000000000000011100000000,0.007920911275362319,0.0019722572,0.013801553999999995,69.0,,,,,0.00658273,ds1.bench.estimation
125,000000000000000000000011000|000000000000111111111100000|000000000000000100000000000,0.0080366935,0.007396525074999999,0.008676861925,2.0,,,,,0.00738027,ds1.bench.estimation
126,000000000000000000000011000|000000000000111111111100000|000000000000000011110000000,0.008235618555555557,0.0025701762,0.014193026,45.0,,,,,0.00831378,ds1.bench.estimation
127,000000000000000000000011000|000000000000111111111100000|000000000000000000001100000,0.0059906792285792775,0.001316241275,0.012369444500000007,72694.0,,,,,0.00454748,ds1.bench.estimation
128,000000000000000000000011000|000000000000111111111100000|000000000000000000001000000,0.006069743025147833,0.0013299807500000002,0.0125082175,36291.0,,,,,0.00458676,ds1.bench.estimation
129,000000000000000000000011000|000000000000111111111100000|000000000000000000000100000,0.005953949251976513,0.0012703487000000002,0.012501575499999999,33124.0,,,,,0.00397516,ds1.bench.estimation
130,000000000000000000000011000|000000000000111111111100100|000000000000000000000100000,0.004620658,0.004620658,0.004620658,1.0,,,,,0.00416066,ds1.bench.estimation
131,000000000000000000000011000|000000000000111111111100100|000000000000000000000000100,0.003467200084749166,0.0005909066,0.008093075,44081.0,,,,,0.00260647,ds1.bench.estimation
132,000000000000000000000011000|000000000011000000000000000|000000000001000000000000000,0.005797058449980627,0.0019754860000000003,0.011311225,2581.0,,,,,0.00394079,ds1.bench.estimation
133,000000000000000000000011000|000000000011000000000000100|000000000001000000000000000,0.0035903313333333336,0.00241173745,0.00488279575,3.0,,,,,0.00328837,ds1.bench.estimation
134,000000000000000000000011100|000000000000000000001100000|000000000000000000000100000,0.008080429333333333,0.003216628375,0.013806903375,6.0,,,,,0.0075945,ds1.bench.estimation
135,000000000000000000000011100|000000000000111111111100000|000000000000000011110000000,0.010816585333333333,0.0062320064,0.016711374,9.0,,,,,0.0104494,ds1.bench.estimation
136,000000000000000000000011100|000000000000111111111100000|000000000000000011000000000,0.010983751940677964,0.004933463375,0.01789001875,118.0,,,,,0.00968616,ds1.bench.estimation
137,000000000000000000000011100|000000000000111111111100000|000000000000000000010000000,0.011129543968749999,0.005175646875,0.01761605799999999,64.0,,,,,0.00935035,ds1.bench.estimation
138,000000000000000000000011100|000000000000111111111100000|000000000000000011100000000,0.01060658869110219,0.005401631,0.01725221,7721.0,,,,,0.00868097,ds1.bench.estimation
139,000000000000000000000011100|000000000000111111111100000|000000000000000000001000000,0.009096131567901235,0.0038021226500000002,0.015367418999999988,1215.0,,,,,0.00738376,ds1.bench.estimation
140,000000000000000000000011100|000000000000111111111100000|000000000000000000001100000,0.008565493868847097,0.003339261375,0.0152749,2446.0,,,,,0.00714278,ds1.bench.estimation
141,000000000000000000000011100|000000000000111111111100000|000000000000000000100000000,0.010736091155953047,0.0053848043,0.017153842,1789.0,,,,,0.00944379,ds1.bench.estimation
142,000000000000000000000011100|000000000000111111111100000|000000000000000000000100000,0.008319668560699468,0.0033158035,0.014869041,1687.0,,,,,0.00657996,ds1.bench.estimation
143,000000000000000000000011100|000000000001111111111100000|000000000000111111111100000,0.004093973066666667,0.00054317934,0.0079758376,3.0,,,,,0.00349692,ds1.bench.estimation
144,000000000000000000000011100|000000000010111111111100000|000000000000111111111100000,0.00283881824,0.0005220903999999999,0.006336769,5.0,,,,,9.70863e-07,ds1.bench.estimation
145,000000000000000000000011100|000000000011000000000000000|000000000001000000000000000,0.004376061237456072,0.0011630158,0.009164422949999989,618739.0,,,,,0.00346424,ds1.bench.estimation
146,000000000000000000000011100|000000000011111111111100000|000000000001111111111100000,0.004842547202051282,0.0009028194299999999,0.0098926747,195.0,,,,,0.00314727,ds1.bench.estimation
147,000000000000000000000011100|000000000011111111111100000|000000000001000000000000000,0.004844675758,0.00124833005,0.010155538899999999,50.0,,,,,0.00367006,ds1.bench.estimation
148,000000000000000000000011100|000000000011111111111100000|000000000000111111111100000,0.004113745255535693,0.0007235577825,0.0093217081,27092.0,,,,,0.00222669,ds1.bench.estimation
149,000000000000000000000100000|000000000000000000000011000|000000000000000000000001000,0.007847480584070797,0.0034125538000000003,0.013956032000000002,113.0,0.0060580945315315314,0.0027096539999999997,0.011830095,111.0,0.0073176,ds1.bench.estimation
150,000000000000000000000100000|000000000000000000001010000|000000000000000000000010000,0.002075353928571429,0.000827654875,0.00434496155,7.0,,,,,0.000940514,ds1.bench.estimation
151,000000000000000000000100000|000000000000000000001011000|000000000000000000000011000,0.0005995729666666667,0.00019246670500000003,0.001017440625,3.0,,,,,9.62252e-07,ds1.bench.estimation
152,000000000000000000000100000|000000000000111000000000000|000000000000001000000000000,0.0016431375999999998,0.00092734601,0.0021406462999999996,3.0,,,,,0.00383728,ds1.bench.estimation
153,000000000000000000000100000|000000000000111100000000000|000000000000000100000000000,0.004761895882352941,0.0012627142,0.007774076,17.0,,,,,0.00327369,ds1.bench.estimation
154,000000000000000000000100000|000000000000111100001000000|000000000000000000001000000,0.0009462107,0.0009462107,0.0009462107,1.0,,,,,9.6199e-07,ds1.bench.estimation
155,000000000000000000000100000|000000000000111111110000000|000000000000000000010000000,0.00548521390625,0.001310828175,0.010649131999999999,32.0,,,,,0.0042156,ds1.bench.estimation
156,000000000000000000000100000|000000000000111111110000000|000000000000001011110000000,0.0049732302005263155,0.0017659288750000001,0.009945152024999999,1900.0,,,,,0.00438923,ds1.bench.estimation
157,000000000000000000000100000|000000000000111111110000000|000000000000001011100000000,0.005109284555555555,0.0038676886,0.006789807,9.0,,,,,0.00419265,ds1.bench.estimation
158,000000000000000000000100000|000000000000111111110000000|000000000000000011100000000,0.004133196750648882,0.0011514984999999999,0.008759200749999998,8322.0,,,,,0.00340781,ds1.bench.estimation
159,000000000000000000000100000|000000000000111111110000000|000000000000000100000000000,0.0045883875,0.003688040675,0.0054887343249999995,2.0,,,,,0.00423184,ds1.bench.estimation
160,000000000000000000000100000|000000000000111111110000000|000000000000000011110000000,0.004239729102091628,0.0012030108999999999,0.008833592,37325.0,,,,,0.00364517,ds1.bench.estimation
161,000000000000000000000100000|000000000000111111110011000|000000000000000000000011000,0.000895026875,0.00048550546750000004,0.0012851224250000001,4.0,,,,,9.57746e-07,ds1.bench.estimation
162,000000000000000000000100000|000000000000111111111000000|000000000000000000001000000,0.0025471876249643474,0.0003041470675,0.006762571949999998,49842.0,,,,,0.00232817,ds1.bench.estimation
163,000000000000000000000100000|000000000000111111111000100|000000000000000000000000100,0.0003002962,0.0003002962,0.0003002962,1.0,,,,,0.000610999,ds1.bench.estimation
164,000000000000000000000100000|000000000000111111111001100|000000000000000000000001100,0.00577408,0.00577408,0.00577408,1.0,,,,,0.00220427,ds1.bench.estimation
165,000000000000000000000100000|000000000000111111111010000|000000000000000000001000000,0.0030554420000000002,0.001547720625,0.005582911774999999,4.0,,,,,0.00178266,ds1.bench.estimation
166,000000000000000000000100000|000000000000111111111010000|000000000000000000001010000,0.004509838,0.004509838,0.004509838,1.0,,,,,0.00178207,ds1.bench.estimation
167,000000000000000000000100000|000000000000111111111010000|000000000000000000000010000,0.0024626257666666668,0.000236723635,0.005197290449999999,12.0,,,,,9.61483e-07,ds1.bench.estimation
168,000000000000000000000100000|000000000000111111111010100|000000000000000000000010000,0.0009885711,0.0005002474450000001,0.0014768947549999999,2.0,,,,,9.59978e-07,ds1.bench.estimation
169,000000000000000000000100000|000000000000111111111011000|000000000000000000000011000,0.00201499808828125,5.283814200000003e-05,0.006059032900000001,128.0,,,,,9.53295e-07,ds1.bench.estimation
