,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
67,00000000000000000000000000000000100000000|00000000000000000000001110000001000000000|00000000000000000000000000000001000000000,0.005885441744645608,0.001708134,0.01222336625,71418.0,,,,,0.00461544,ds4.bench.estimation
68,00000000000000000000000000000000100000000|00000000000000000000001111111111000000000|00000000000000000000000111111111000000000,0.0055126382083333335,0.0015943654,0.01074720025,24.0,,,,,0.00542841,ds4.bench.estimation
69,00000000000000000000000000000000100000000|00000000000000000000001111111111000000000|00000000000000000000000110000000000000000,0.006211416411764706,0.0031087266000000002,0.013414655199999998,17.0,,,,,0.00542117,ds4.bench.estimation
70,00000000000000000000000000000000100000000|00000000000000000000001111111111000000000|00000000000000000000000001111110000000000,0.0033450559718085104,0.00025746985499999997,0.008881300974999999,188.0,,,,,0.00213223,ds4.bench.estimation
71,00000000000000000000000000000000100000000|00000000000000000000001111111111000000000|00000000000000000000000001111111000000000,0.004072735891105184,0.0007133559475,0.009595970649999997,578462.0,0.004046724142857143,0.0019714812,0.007660904999999999,7.0,0.00355771,ds4.bench.estimation
72,00000000000000000000000000000001000000000|00000000000000000000000001111110000000000|00000000000000000000000000001110000000000,0.022878114999999997,0.02223167325,0.023524556749999998,2.0,,,,,0.0189692,ds4.bench.estimation
73,00000000000000000000000000000001000000000|00000000000000000000000001111110000000000|00000000000000000000000000011110000000000,0.0182397756,0.01018794,0.026299073999999995,25.0,,,,,0.0195181,ds4.bench.estimation
74,00000000000000000000000000000001000000000|00000000000000000000000001111110000000000|00000000000000000000000000011000000000000,0.01829947876923077,0.011565518,0.0271990875,26.0,,,,,0.0192,ds4.bench.estimation
75,00000000000000000000000000000001000000000|00000000000000000000000001111110000000000|00000000000000000000000000000110000000000,0.01618188177465318,0.008727154999999999,0.025569933499999982,819519.0,,,,,0.0151638,ds4.bench.estimation
76,00000000000000000000000000000001000000000|00000000000000000000000001111110100000000|00000000000000000000000000000000100000000,0.0037450733529714292,0.00028189586500000006,0.008711059850000001,175.0,,,,,0.00206403,ds4.bench.estimation
77,00000000000000000000000000000001000000000|00000000000000000000000110000000000000000|00000000000000000000000010000000000000000,0.02504115,0.017071888,0.031233821999999998,5.0,,,,,0.0263213,ds4.bench.estimation
78,00000000000000000000000000000001000000000|00000000000000000000001110000000000000000|00000000000000000000000110000000000000000,0.007627249502962572,0.0023508348000000003,0.015323897999999994,71627.0,,,,,0.00627486,ds4.bench.estimation
79,00000000000000000000000000000001000000000|00000000000000000000001110000000100000000|00000000000000000000000110000000100000000,0.007000441583333334,0.00291769025,0.01286898375,36.0,,,,,0.00642504,ds4.bench.estimation
80,00000000000000000000000000000001000000000|00000000000000000000001110000000100000000|00000000000000000000000110000000000000000,0.00816702602413793,0.0018838385100000002,0.014202229000000002,29.0,,,,,0.00663193,ds4.bench.estimation
81,00000000000000000000000000000001000000000|00000000000000000000001110000000100000000|00000000000000000000000000000000100000000,0.006116889743999707,0.00140892,0.013187337999999998,6833.0,,,,,0.00429891,ds4.bench.estimation
82,00000000000000000000000000000001000000000|00000000000000000000001111111110100000000|00000000000000000000000001111110100000000,0.0042565540272727275,0.0010670361600000002,0.010325993799999992,22.0,,,,,0.00290164,ds4.bench.estimation
83,00000000000000000000000000000001000000000|00000000000000000000001111111110100000000|00000000000000000000000001111110000000000,0.002846711644117647,0.0006721915525000001,0.006799227974999999,34.0,,,,,0.00200316,ds4.bench.estimation
84,00000000000000000000000000000001100000000|00000000000000000000000001111110000000000|00000000000000000000000000000110000000000,0.018295302965608464,0.01052012875,0.02925722925,378.0,,,,,0.0173239,ds4.bench.estimation
85,00000000000000000000000000000001100000000|00000000000000000000001110000000000000000|00000000000000000000000110000000000000000,0.009477949909828394,0.003409414,0.0177355,641.0,,,,,0.00920803,ds4.bench.estimation
86,00000000000000000000000000000110000000000|00000000000000000000000000011000000000000|00000000000000000000000000001000000000000,0.007175490674418602,0.002170105,0.015430211999999999,43.0,,,,,0.00575746,ds4.bench.estimation
87,00000000000000000000000000000110000000000|00000000000000000000000001100000000000000|00000000000000000000000000100000000000000,0.012666902891891891,0.006890307050000001,0.020347835249999998,74.0,,,,,0.0126025,ds4.bench.estimation
88,00000000000000000000000000000110000000000|00000000000000000000000001110000000000000|00000000000000000000000000010000000000000,0.0035145415999999997,0.0014807205,0.0058210727,5.0,,,,,0.00232362,ds4.bench.estimation
89,00000000000000000000000000000110000000000|00000000000000000000000001111000000000000|00000000000000000000000000010000000000000,0.008171840443478262,0.0023452007,0.0152289005,115.0,,,,,0.00582103,ds4.bench.estimation
90,00000000000000000000000000000110000000000|00000000000000000000000001111000000000000|00000000000000000000000000001000000000000,0.007055951605647263,0.00196388175,0.014561605,1151.0,,,,,0.00513567,ds4.bench.estimation
91,00000000000000000000000000000110000000000|00000000000000000000000001111000000000000|00000000000000000000000000011000000000000,0.007334092708806506,0.0023576847,0.014485743999999995,898597.0,,,,,0.00543304,ds4.bench.estimation
92,00000000000000000000000000001000000000000|00000000000000000000000000000110000000000|00000000000000000000000000000010000000000,0.027384967058823532,0.018101364,0.036432957999999994,17.0,,,,,0.0261278,ds4.bench.estimation
93,00000000000000000000000000001000000000000|00000000000000000000000001100000000000000|00000000000000000000000000100000000000000,0.013162465226086956,0.0069009829500000005,0.0202203315,115.0,,,,,0.0127028,ds4.bench.estimation
94,00000000000000000000000000001000000000000|00000000000000000000000001110000000000000|00000000000000000000000000010000000000000,0.0026366852053692443,0.000201045575,0.00766354475,1151.0,,,,,0.00136788,ds4.bench.estimation
95,00000000000000000000000000001000000000000|00000000000000000000000001110110000000000|00000000000000000000000000000110000000000,0.0027370632999999993,0.00074267455,0.005167046,5.0,,,,,0.0011573,ds4.bench.estimation
96,00000000000000000000000000001110000000000|00000000000000000000000001110000000000000|00000000000000000000000000010000000000000,0.003974552066666667,0.0013399229,0.0107714065,15.0,,,,,0.00235418,ds4.bench.estimation
97,00000000000000000000000000010000000000000|00000000000000000000000000001110000000000|00000000000000000000000000000110000000000,0.0016047595,0.001512535875,0.0016969831250000001,2.0,,,,,0.00237854,ds4.bench.estimation
98,00000000000000000000000000010000000000000|00000000000000000000000001100000000000000|00000000000000000000000000100000000000000,0.012325964679760886,0.00589497625,0.021137120000000002,1171.0,,,,,0.0118224,ds4.bench.estimation
99,00000000000000000000000000010000000000000|00000000000000000000000001101000000000000|00000000000000000000000000001000000000000,0.001396907093026087,3.29394955e-05,0.004925489499999999,115.0,,,,,9.56416e-07,ds4.bench.estimation
100,00000000000000000000000000011000000000000|00000000000000000000000000000110000000000|00000000000000000000000000000010000000000,0.028467914418604655,0.018720679,0.038765612,43.0,,,,,0.0282086,ds4.bench.estimation
101,00000000000000000000000000011000000000000|00000000000000000000000001100000000000000|00000000000000000000000000100000000000000,0.012027986554899475,0.005755286500000001,0.02044523,898597.0,,,,,0.0111096,ds4.bench.estimation
102,00000000000000000000000000011000000000000|00000000000000000000000001100110000000000|00000000000000000000000000000110000000000,0.0012913146133378378,3.57067015e-05,0.005186482724999997,74.0,,,,,9.58553e-07,ds4.bench.estimation
103,00000000000000000000000000011110000000000|00000000000000000000000001100000000000000|00000000000000000000000000100000000000000,0.013163676644444445,0.007732833200000001,0.020436671999999996,45.0,,,,,0.0123043,ds4.bench.estimation
104,00000000000000000000000001100000000000000|00000000000000000000000000000110000000000|00000000000000000000000000000010000000000,0.026633268108108107,0.01665312025,0.037798549249999994,74.0,,,,,0.0282204,ds4.bench.estimation
105,00000000000000000000000001100000000000000|00000000000000000000000000011000000000000|00000000000000000000000000001000000000000,0.006241464079565857,0.0018684224000000001,0.012754726999999999,898597.0,,,,,0.00513316,ds4.bench.estimation
106,00000000000000000000000001100000000000000|00000000000000000000000000011110000000000|00000000000000000000000000001110000000000,0.001846999,0.00114321715,0.00255078085,2.0,,,,,0.00125263,ds4.bench.estimation
107,00000000000000000000000001100000000000000|00000000000000000000000000011110000000000|00000000000000000000000000000110000000000,0.0013700859720930233,7.5342002e-05,0.0039424412499999995,43.0,,,,,9.62369e-07,ds4.bench.estimation
108,00000000000000000000000001100110000000000|00000000000000000000000000011000000000000|00000000000000000000000000001000000000000,0.007323958,0.0030325749,0.014749388499999997,74.0,,,,,0.00577035,ds4.bench.estimation
109,00000000000000000000000001110000000000000|00000000000000000000000000000110000000000|00000000000000000000000000000010000000000,0.026686098,0.02249827,0.033825303999999994,5.0,,,,,0.0275539,ds4.bench.estimation
110,00000000000000000000000001110000000000000|00000000000000000000000000001110000000000|00000000000000000000000000000110000000000,0.0037225616000000003,0.00075016005,0.00718355925,15.0,,,,,0.00208771,ds4.bench.estimation
111,00000000000000000000000001111000000000000|00000000000000000000000000000110000000000|00000000000000000000000000000010000000000,0.025275843675568403,0.015783947,0.0367739145,899863.0,,,,,0.0243055,ds4.bench.estimation
112,00000000000000000000000001111110000000000|00000000000000000000000000000001100000000|00000000000000000000000000000000100000000,0.004026183838095237,0.0008502832575,0.009335666799999998,378.0,,,,,0.00310368,ds4.bench.estimation
113,00000000000000000000000001111110000000000|00000000000000000000001110000000100000000|00000000000000000000000000000000100000000,0.006636369352941175,0.0024724826250000003,0.010965297999999993,34.0,,,,,0.00514628,ds4.bench.estimation
114,00000000000000000000000001111110000000000|00000000000000000000001110000001000000000|00000000000000000000000110000000000000000,0.006466713,0.0036362591249999997,0.00902472075,6.0,,,,,0.00587686,ds4.bench.estimation
115,00000000000000000000000001111110000000000|00000000000000000000001110000001000000000|00000000000000000000000000000001000000000,0.005624753214285715,0.001597005175,0.011382854249999994,182.0,,,,,0.00467808,ds4.bench.estimation
116,00000000000000000000000001111110000000000|00000000000000000000001110000001100000000|00000000000000000000000110000000100000000,0.008999514,0.008999514,0.008999514,1.0,,,,,0.00666019,ds4.bench.estimation
117,00000000000000000000000001111110000000000|00000000000000000000001110000001100000000|00000000000000000000000000000001000000000,0.006548689227442737,0.001996188375,0.013297054749999995,6898.0,,,,,0.00563109,ds4.bench.estimation
118,00000000000000000000000001111110000000000|00000000000000000000001110000001100000000|00000000000000000000000000000001100000000,0.0067688601655226215,0.001643541,0.01420786,641.0,,,,,0.0047376,ds4.bench.estimation
119,00000000000000000000000001111110000000000|00000000000000000000001110000001100000000|00000000000000000000000000000000100000000,0.0065308731203920015,0.00203994025,0.013054284999999999,72066.0,,,,,0.00427433,ds4.bench.estimation
120,00000000000000000000000001111110100000000|00000000000000000000001110000000000000000|00000000000000000000000110000000000000000,0.00931642609090909,0.003066451575,0.017458930749999997,22.0,,,,,0.00790158,ds4.bench.estimation
121,00000000000000000000000001111110100000000|00000000000000000000001110000001000000000|00000000000000000000000000000001000000000,0.004582057674074074,0.00107348892,0.01271349349999999,27.0,,,,,0.00536728,ds4.bench.estimation
122,00000000000000000000000001111111000000000|00000000000000000000000110000000000000000|00000000000000000000000010000000000000000,0.026400519200000003,0.014569766,0.039166639999999996,25.0,,,,,0.025816,ds4.bench.estimation
123,00000000000000000000000001111111000000000|00000000000000000000000110000000100000000|00000000000000000000000000000000100000000,0.000419552,0.000419552,0.000419552,1.0,,,,,0.00227187,ds4.bench.estimation
124,00000000000000000000000001111111000000000|00000000000000000000001000000000100000000|00000000000000000000000000000000100000000,0.002150442,0.002150442,0.002150442,1.0,,,,,0.00196966,ds4.bench.estimation
125,00000000000000000000000001111111000000000|00000000000000000000001110000000000000000|00000000000000000000000110000000000000000,0.00837412927539797,0.002849694,0.01615153,578462.0,0.008400436,0.00551154195,0.012183545099999998,7.0,0.00787612,ds4.bench.estimation
126,00000000000000000000000001111111000000000|00000000000000000000001110000000100000000|00000000000000000000000110000000100000000,0.006783723511226612,0.001938132,0.01414718,481.0,,,,,0.00463225,ds4.bench.estimation
127,00000000000000000000000001111111000000000|00000000000000000000001110000000100000000|00000000000000000000000110000000000000000,0.006658190684237428,0.001918673,0.013682320000000003,1213.0,,,,,0.00456177,ds4.bench.estimation
128,00000000000000000000000001111111000000000|00000000000000000000001110000000100000000|00000000000000000000000000000000100000000,0.004795584778326497,0.00058233185,0.011863968,198077.0,0.006253507666666667,0.0025196805,0.013665924999999999,21.0,0.00143818,ds4.bench.estimation
129,00000000000000000000000001111111100000000|00000000000000000000000110000000000000000|00000000000000000000000010000000000000000,0.02915568,0.02915568,0.02915568,1.0,0.02848658,0.02848658,0.02848658,1.0,0.026641,ds4.bench.estimation
130,00000000000000000000000001111111100000000|00000000000000000000001110000000000000000|00000000000000000000000110000000000000000,0.00821702289207036,0.0027020048,0.016011486499999998,41843.0,0.008111363278379555,0.0027079850250000003,0.01591719,41322.0,0.00717112,ds4.bench.estimation
131,00000000000000000000000110000000000000000|00000000000000000000000001111111000000000|00000000000000000000000000000001000000000,0.00922631412,0.005113073,0.015090398,25.0,,,,,0.00837746,ds4.bench.estimation
132,00000000000000000000000110000000000000000|00000000000000000000000001111111100000000|00000000000000000000000000000000100000000,0.003392578,0.003392578,0.003392578,1.0,,,,,0.00233436,ds4.bench.estimation
133,00000000000000000000000110000000000000000|00000000000000000000001000000000100000000|00000000000000000000000000000000100000000,0.00258558403126409,0.000366759385,0.006774289549999996,1242.0,0.003924372247407408,0.000784431215,0.009281649099999999,675.0,0.00125979,ds4.bench.estimation
