,Unnamed: 0,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset,pcsp_nobar,vbpi_pcsp,vbpi,vbpi_pcsp_nobar,rootsplit,unif_posterior_root_adjusted,unif_lb_root_adjusted,unif_ub_root_adjusted,gp_root_adjusted,gp_coverage,vbpi_coverage
10,10.0,00000000000000000000000000000000000000000000010000|00111111111111111111111111111111111111111111100110|00000000000000000000000000000000000000000000000110,0.00986802,0.00986802,0.00986802,1.0,0.007842653,0.007842653,0.007842653,1.0,0.00527165,ds6,000000000000000000000000000000000000000000000100000011111111111111111111111111111111111111111110011000000000000000000000000000000000000000000000000110,00000000000000001000000000000000000000000000000000|00011111111111100111111111111111111111111111111111|00000000000001100000000000000000000000000000000000,0.00972376,000000000000000010000000000000000000000000000000000001111111111110011111111111111111111111111111111100000000000001100000000000000000000000000000000000,False,0.00986802,0.00986802,0.00986802,0.00527165,under,over
11,11.0,00000000000000000000000000000000000000000000011000|00000000000000000000000000000000000000000000000110|00000000000000000000000000000000000000000000000010,0.0059121814658489,0.0020486019,0.01166463925,895500.0,0.0058575688956969,0.002032597525,0.0115697279999999,895422.0,0.00489547,ds6,000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000010,00000000000000011000000000000000000000000000000000|00000000000001100000000000000000000000000000000000|00000000000000100000000000000000000000000000000000,0.00589771,000000000000000110000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000100000000000000000000000000000000000,False,0.0059121814658489,0.0020486019,0.01166463925,0.00489547,covered,covered
12,12.0,00000000000000000000000000000000000000000000011000|00111111111111111111111111111111111000000000000110|00000000000000000000000000000000000000000000000110,0.0012753975,0.0012691602749999,0.001281634725,2.0,0.002374616,0.002374616,0.002374616,1.0,9.62469e-07,ds6,000000000000000000000000000000000000000000000110000011111111111111111111111111111111100000000000011000000000000000000000000000000000000000000000000110,,,,False,0.0012753975,0.0012691602749999,0.001281634725,9.62469e-07,under,under
13,13.0,00000000000000000000000000000000000000000000011000|00111111111111111111111111111111111111111111100000|00000011111111111111111111111111111000000000000000,0.0110582864492753,0.0040916228999999,0.019248419,69.0,0.0108407573118279,0.0050144417,0.019431683,93.0,0.0101937,ds6,000000000000000000000000000000000000000000000110000011111111111111111111111111111111111111111110000000000011111111111111111111111111111000000000000000,00000000000000011000000000000000000000000000000000|00011111111110000111111111111111111111111111111111|00000000000000000000011111111111111111111111111111,0.0133028,000000000000000110000000000000000000000000000000000001111111111000011111111111111111111111111111111100000000000000000000011111111111111111111111111111,False,0.0110582864492753,0.0040916228999999,0.019248419,0.0101937,covered,covered
14,14.0,00000000000000000000000000000000000000000000011000|00111111111111111111111111111111111111111111100000|00000000000000000000000000000000000111111111100000,0.0091280469135446,0.00328905015,0.0166346954999999,347.0,0.0089318624744744,0.0039548136,0.015351931,333.0,0.00769723,ds6,000000000000000000000000000000000000000000000110000011111111111111111111111111111111111111111110000000000000000000000000000000000000000111111111100000,00000000000000011000000000000000000000000000000000|00011111111110000111111111111111111111111111111111|00000000000000000111111111111111111111111111111111,0.0108153,000000000000000110000000000000000000000000000000000001111111111000011111111111111111111111111111111100000000000000000111111111111111111111111111111111,False,0.0091280469135446,0.00328905015,0.0166346954999999,0.00769723,covered,covered
15,15.0,00000000000000000000000000000000000000000000011000|00111111111111111111111111111111111111111111100110|00000000000000000000000000000000000000000000000110,0.0025271909062077,0.0002082162,0.007183633,4081.0,0.0024942154357063,0.0001955779,0.00727136825,4151.0,0.00123589,ds6,000000000000000000000000000000000000000000000110000011111111111111111111111111111111111111111110011000000000000000000000000000000000000000000000000110,00000000000000011000000000000000000000000000000000|00011111111111100111111111111111111111111111111111|00000000000001100000000000000000000000000000000000,0.00334186,000000000000000110000000000000000000000000000000000001111111111110011111111111111111111111111111111100000000000001100000000000000000000000000000000000,False,0.0025271909062077,0.0002082162,0.007183633,0.00123589,covered,covered
16,16.0,00000000000000000000000000000000000000000000011110|00000000000000000000000000000000000111111111100000|00000000000000000000000000000000000000000111100000,0.0186863897868852,0.01188108075,0.0280331747499999,122.0,0.0179469984528301,0.01097841625,0.02817472625,106.0,0.0164247,ds6,000000000000000000000000000000000000000000000111100000000000000000000000000000000000011111111110000000000000000000000000000000000000000000000111100000,00000000000001111000000000000000000000000000000000|00011111111110000000000000000000000000000000000000|00000000011110000000000000000000000000000000000000,0.0187336,000000000000011110000000000000000000000000000000000001111111111000000000000000000000000000000000000000000000011110000000000000000000000000000000000000,False,0.0186863897868852,0.01188108075,0.0280331747499999,0.0164247,covered,covered
17,17.0,00000000000000000000000000000000000000000000011110|00000000000000000000000000000000000111111111100000|00000000000000000000000000000000000000011000000000,0.0192363512068965,0.0118035385,0.0304850429999999,203.0,0.0183111009202127,0.0104574575,0.0267471084999999,188.0,0.0170985,ds6,000000000000000000000000000000000000000000000111100000000000000000000000000000000000011111111110000000000000000000000000000000000000000000011000000000,00000000000001111000000000000000000000000000000000|00011111111110000000000000000000000000000000000000|00000001100000000000000000000000000000000000000000,0.0198804,000000000000011110000000000000000000000000000000000001111111111000000000000000000000000000000000000000000001100000000000000000000000000000000000000000,False,0.0192363512068965,0.0118035385,0.0304850429999999,0.0170985,covered,covered
18,18.0,00000000000000000000000000000000000000000000011110|00000000000000000000000000000000000111111111100000|00000000000000000000000000000000000000011111100000,0.0178819105081148,0.01021806,0.02760947,801.0,0.0178242152815656,0.009949368175,0.027549832,792.0,0.0161493,ds6,000000000000000000000000000000000000000000000111100000000000000000000000000000000000011111111110000000000000000000000000000000000000000000011111100000,00000000000001111000000000000000000000000000000000|00011111111110000000000000000000000000000000000000|00000001111110000000000000000000000000000000000000,0.0187491,000000000000011110000000000000000000000000000000000001111111111000000000000000000000000000000000000000000001111110000000000000000000000000000000000000,False,0.0178819105081148,0.01021806,0.02760947,0.0161493,covered,covered
19,19.0,00000000000000000000000000000000000000000000011110|00000011111111111111111111111111111000000000000000|00000000000000000000000000000111111000000000000000,0.01225472175,0.006563123225,0.01754329575,4.0,0.0106275909,0.003242864525,0.01743990925,10.0,0.00969851,ds6,000000000000000000000000000000000000000000000111100000001111111111111111111111111111100000000000000000000000000000000000000000000111111000000000000000,,,,False,0.01225472175,0.006563123225,0.01754329575,0.00969851,covered,under
20,20.0,00000000000000000000000000000000000000000000011110|00111100000000000000000000000000000111111111100000|00000000000000000000000000000000000111111111100000,0.0076907625,0.003202602475,0.0128986464249999,4.0,0.0044371428,0.0023546885,0.006189752,5.0,0.00563043,ds6,000000000000000000000000000000000000000000000111100011110000000000000000000000000000011111111110000000000000000000000000000000000000000111111111100000,00000000000001111000000000000000000000000000000000|00011111111110000111100000000000000000000000000000|00000000000000000111100000000000000000000000000000,0.00623799,000000000000011110000000000000000000000000000000000001111111111000011110000000000000000000000000000000000000000000000111100000000000000000000000000000,False,0.0076907625,0.003202602475,0.0128986464249999,0.00563043,covered,over
21,21.0,00000000000000000000000000000000000000000000011110|00111111111111111111111111111111111000000000000000|00000011111111111111111111111000000000000000000000,0.003027003,0.003027003,0.003027003,1.0,,,,,0.00826603,ds6,000000000000000000000000000000000000000000000111100011111111111111111111111111111111100000000000000000000011111111111111111111111000000000000000000000,,,,False,0.003027003,0.003027003,0.003027003,0.00826603,over,under
22,22.0,00000000000000000000000000000000000000000000011110|00111111111111111111111111111111111000000000000000|00000000000000000000000000000111111000000000000000,0.009642675,0.009642675,0.009642675,1.0,,,,,0.00870852,ds6,000000000000000000000000000000000000000000000111100011111111111111111111111111111111100000000000000000000000000000000000000000000111111000000000000000,,,,False,0.009642675,0.009642675,0.009642675,0.00870852,under,under
23,23.0,00000000000000000000000000000000000000000000011110|00111111111111111111111111111111111000000000000000|00000011111111111111111111111111111000000000000000,0.0072414381730173,0.00275470175,0.0136428225,91151.0,0.0071625518368371,0.002703567,0.0134601579999999,91625.0,0.00645364,ds6,000000000000000000000000000000000000000000000111100011111111111111111111111111111111100000000000000000000011111111111111111111111111111000000000000000,00000000000001111000000000000000000000000000000000|00000000000000000111111111111111111111111111111111|00000000000000000000011111111111111111111111111111,0.00731638,000000000000011110000000000000000000000000000000000000000000000000011111111111111111111111111111111100000000000000000000011111111111111111111111111111,False,0.0072414381730173,0.00275470175,0.0136428225,0.00645364,covered,covered
24,24.0,00000000000000000000000000000000000000000000011110|00111111111111111111111111111111111111111111100000|00000011111111111111111111111111111111111111100000,0.0089509495555555,0.0040196065,0.0152928682499999,18.0,0.0083678412857142,0.0029088830999999,0.0135581387499999,14.0,0.00749138,ds6,000000000000000000000000000000000000000000000111100011111111111111111111111111111111111111111110000000000011111111111111111111111111111111111111100000,00000000000001111000000000000000000000000000000000|00011111111110000111111111111111111111111111111111|00000000000000000111100000000000000000000000000000,0.00992374,000000000000011110000000000000000000000000000000000001111111111000011111111111111111111111111111111100000000000000000111100000000000000000000000000000,False,0.0089509495555555,0.0040196065,0.0152928682499999,0.00749138,covered,covered
25,25.0,00000000000000000000000000000000000000000000011110|00111111111111111111111111111111111111111111100000|00000011111111111111111111111111111000000000000000,0.0077329471847892,0.0028658026,0.0146069844999999,416387.0,0.0076686824562552,0.00283499355,0.0144501884999999,416884.0,0.00685365,ds6,000000000000000000000000000000000000000000000111100011111111111111111111111111111111111111111110000000000011111111111111111111111111111000000000000000,00000000000001111000000000000000000000000000000000|00011111111110000111111111111111111111111111111111|00000000000000000000011111111111111111111111111111,0.00789063,000000000000011110000000000000000000000000000000000001111111111000011111111111111111111111111111111100000000000000000000011111111111111111111111111111,False,0.0077329471847892,0.0028658026,0.0146069844999999,0.00685365,covered,covered
26,26.0,00000000000000000000000000000000000000000000011110|00111111111111111111111111111111111111111111100000|00000000000000000000000000000000000111111111100000,0.0062157836381768,0.0018067637,0.01270358575,386808.0,0.0061601229268563,0.0017917121,0.0126089159999999,385797.0,0.00498635,ds6,000000000000000000000000000000000000000000000111100011111111111111111111111111111111111111111110000000000000000000000000000000000000000111111111100000,00000000000001111000000000000000000000000000000000|00011111111110000111111111111111111111111111111111|00000000000000000111111111111111111111111111111111,0.00630708,000000000000011110000000000000000000000000000000000001111111111000011111111111111111111111111111111100000000000000000111111111111111111111111111111111,False,0.0062157836381768,0.0018067637,0.01270358575,0.00498635,covered,covered
27,27.0,00000000000000000000000000000000000000000001100000|00000000000000000000000000000000000000000110000000|00000000000000000000000000000000000000000010000000,0.0108838554939377,0.005093225275,0.01860551725,900000.0,0.0107838848739047,0.0050530714749999,0.01844937925,900002.0,0.00982304,ds6,000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000010000000,00000000000110000000000000000000000000000000000000|00000000011000000000000000000000000000000000000000|00000000001000000000000000000000000000000000000000,0.0107968,000000000001100000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000,False,0.0108838554939377,0.005093225275,0.01860551725,0.00982304,covered,covered
28,28.0,00000000000000000000000000000000000000000110000000|00000000000000000000000000000000000000000001100000|00000000000000000000000000000000000000000000100000,0.0219523777552311,0.0134217295,0.03245026625,900000.0,0.0217312827829393,0.01329518325,0.032091699,900002.0,0.0210243,ds6,000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000100000,00000000011000000000000000000000000000000000000000|00000000000110000000000000000000000000000000000000|00000000000010000000000000000000000000000000000000,0.0218101,000000000110000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000010000000000000000000000000000000000000,False,0.0219523777552311,0.0134217295,0.03245026625,0.0210243,covered,covered
29,29.0,00000000000000000000000000000000000000000111100000|00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000000001000000000,0.0096823803531119,0.00452164025,0.0167042684999999,831732.0,0.0095903201473494,0.00446741105,0.016578431,831395.0,0.00846402,ds6,000000000000000000000000000000000000000001111000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000001000000000,00000000011110000000000000000000000000000000000000|00000001100000000000000000000000000000000000000000|00000000100000000000000000000000000000000000000000,0.00954432,000000000111100000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000,False,0.0096823803531119,0.00452164025,0.0167042684999999,0.00846402,covered,covered
30,30.0,00000000000000000000000000000000000000000111100000|00000000000000000000000000000000000111100000000000|00000000000000000000000000000000000011000000000000,0.0081942772396694,0.003636356,0.01538852,121.0,0.0087220517184466,0.0044635053,0.01557587,103.0,0.00805213,ds6,000000000000000000000000000000000000000001111000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000011000000000000,00000000011110000000000000000000000000000000000000|00011110000000000000000000000000000000000000000000|00001100000000000000000000000000000000000000000000,0.00952794,000000000111100000000000000000000000000000000000000001111000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000,False,0.0081942772396694,0.003636356,0.01538852,0.00805213,covered,covered
31,31.0,00000000000000000000000000000000000000000111100000|00000000000000000000000000000000000111100000000000|00000000000000000000000000000000000011100000000000,0.0089705236320474,0.0037013148,0.0164353619999999,337.0,0.008921108485955,0.004106427375,0.01613624,356.0,0.00795156,ds6,000000000000000000000000000000000000000001111000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000011100000000000,00000000011110000000000000000000000000000000000000|00011110000000000000000000000000000000000000000000|00000010000000000000000000000000000000000000000000,0.00888373,000000000111100000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000,False,0.0089705236320474,0.0037013148,0.0164353619999999,0.00795156,covered,covered
32,32.0,00000000000000000000000000000000000000000111100000|00000000000000000000000000000000000111100000000000|00000000000000000000000000000000000000100000000000,0.0082445604038546,0.0033940311749999,0.01504569625,40730.0,0.0081942597303787,0.0034099915,0.014863826,40795.0,0.00754381,ds6,000000000000000000000000000000000000000001111000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000100000000000,00000000011110000000000000000000000000000000000000|00011110000000000000000000000000000000000000000000|00001110000000000000000000000000000000000000000000,0.00822295,000000000111100000000000000000000000000000000000000001111000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000,False,0.0082445604038546,0.0033940311749999,0.01504569625,0.00754381,covered,covered
33,33.0,00000000000000000000000000000000000000000111100000|00000000000000000000000000000000000111111000000000|00000000000000000000000000000000000000011000000000,0.0022937610515154,0.00013550338,0.0067092985249999,27080.0,0.0022663267280458,0.00012858654,0.006527521,27353.0,0.000647229,ds6,000000000000000000000000000000000000000001111000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000011000000000,00000000011110000000000000000000000000000000000000|00011111100000000000000000000000000000000000000000|00000001100000000000000000000000000000000000000000,0.00243713,000000000111100000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000,False,0.0022937610515154,0.00013550338,0.0067092985249999,0.000647229,covered,covered
34,34.0,00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000000000111100000|00000000000000000000000000000000000000000001100000,0.0119229656993286,0.0058780026499999,0.01993207075,831732.0,0.0118061140209443,0.0058219837,0.0197167575,831395.0,0.010905,ds6,000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000001100000,00000001100000000000000000000000000000000000000000|00000000011110000000000000000000000000000000000000|00000000000110000000000000000000000000000000000000,0.0119669,000000011000000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000110000000000000000000000000000000000000,False,0.0119229656993286,0.0058780026499999,0.01993207075,0.010905,covered,covered
35,35.0,00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000111100000000000|00000000000000000000000000000000000011000000000000,0.0097179489629629,0.004799391,0.01583112,81.0,0.0097874067575757,0.004973190875,0.01639406625,66.0,0.00828146,ds6,000000000000000000000000000000000000000110000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000011000000000000,00000001100000000000000000000000000000000000000000|00011110000000000000000000000000000000000000000000|00001100000000000000000000000000000000000000000000,0.0103728,000000011000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000,False,0.0097179489629629,0.004799391,0.01583112,0.00828146,covered,covered
36,36.0,00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000111100000000000|00000000000000000000000000000000000011100000000000,0.0089812342039356,0.003965391475,0.0160530505,1118.0,0.0089439735068744,0.0038836469999999,0.015588795,1091.0,0.00794605,ds6,000000000000000000000000000000000000000110000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000011100000000000,00000001100000000000000000000000000000000000000000|00011110000000000000000000000000000000000000000000|00000010000000000000000000000000000000000000000000,0.00932268,000000011000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000,False,0.0089812342039356,0.003965391475,0.0160530505,0.00794605,covered,covered
37,37.0,00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000111100000000000|00000000000000000000000000000000000000100000000000,0.0088733546078397,0.003874142,0.01581981,25881.0,0.0087489077360665,0.0038183765,0.0156176037499999,26196.0,0.00777318,ds6,000000000000000000000000000000000000000110000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000100000000000,00000001100000000000000000000000000000000000000000|00011110000000000000000000000000000000000000000000|00001110000000000000000000000000000000000000000000,0.00871704,000000011000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000,False,0.0088733546078397,0.003874142,0.01581981,0.00777318,covered,covered
38,38.0,00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000111100111100000|00000000000000000000000000000000000000000111100000,0.0024931443083498,0.0001756987175,0.0069744351999999,41188.0,0.0024728872362509,0.0001852278375,0.0068722226999999,41254.0,0.000263776,ds6,000000000000000000000000000000000000000110000000000000000000000000000000000000000000011110011110000000000000000000000000000000000000000000000111100000,00000001100000000000000000000000000000000000000000|00011110011110000000000000000000000000000000000000|00000000011110000000000000000000000000000000000000,0.00275018,000000011000000000000000000000000000000000000000000001111001111000000000000000000000000000000000000000000000011110000000000000000000000000000000000000,False,0.0024931443083498,0.0001756987175,0.0069744351999999,0.000263776,covered,covered
39,39.0,00000000000000000000000000000000000000011111100000|00000000000000000000000000000000000111000000000000|00000000000000000000000000000000000011000000000000,0.0039554429999999,0.002271891275,0.005726105275,4.0,0.0047792835,0.003241679525,0.006316887475,2.0,0.00251956,ds6,000000000000000000000000000000000000000111111000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000011000000000000,00000001111110000000000000000000000000000000000000|00001110000000000000000000000000000000000000000000|00000010000000000000000000000000000000000000000000,0.00114938,000000011111100000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000,False,0.0039554429999999,0.002271891275,0.005726105275,0.00251956,covered,under
40,40.0,00000000000000000000000000000000000000011111100000|00000000000000000000000000000000000111100000000000|00000000000000000000000000000000000011000000000000,0.0069999142561979,0.002122317375,0.0137234192499999,1920.0,0.0069246045250679,0.002130483,0.0139005739999999,1839.0,0.00621668,ds6,000000000000000000000000000000000000000111111000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000011000000000000,00000001111110000000000000000000000000000000000000|00011110000000000000000000000000000000000000000000|00001100000000000000000000000000000000000000000000,0.00760814,000000011111100000000000000000000000000000000000000001111000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000,False,0.0069999142561979,0.002122317375,0.0137234192499999,0.00621668,covered,covered
41,41.0,00000000000000000000000000000000000000011111100000|00000000000000000000000000000000000111100000000000|00000000000000000000000000000000000011100000000000,0.0066835540782371,0.002019392125,0.0134852775,25686.0,0.0066647118649288,0.002055379,0.0133822459999999,25377.0,0.00588573,ds6,000000000000000000000000000000000000000111111000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000011100000000000,00000001111110000000000000000000000000000000000000|00011110000000000000000000000000000000000000000000|00000010000000000000000000000000000000000000000000,0.00662175,000000011111100000000000000000000000000000000000000001111000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000,False,0.0066835540782371,0.002019392125,0.0134852775,0.00588573,covered,covered
42,42.0,00000000000000000000000000000000000000011111100000|00000000000000000000000000000000000111100000000000|00000000000000000000000000000000000000100000000000,0.0063821506557348,0.0018996415,0.0130431715,804115.0,0.0063227770639999,0.001893249575,0.0128927465,804170.0,0.00567973,ds6,000000000000000000000000000000000000000111111000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000100000000000,00000001111110000000000000000000000000000000000000|00011110000000000000000000000000000000000000000000|00001110000000000000000000000000000000000000000000,0.00622929,000000011111100000000000000000000000000000000000000001111000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000,False,0.0063821506557348,0.0018996415,0.0130431715,0.00567973,covered,covered
43,43.0,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000000000011111100000|00000000000000000000000000000000000000000111100000,0.009136282,0.005752295625,0.0140965,6.0,0.007189286,0.00435918925,0.00985684875,7.0,0.00752195,ds6,000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000000000111100000,,,,False,0.009136282,0.005752295625,0.0140965,0.00752195,covered,under
44,44.0,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000000011000000000000|00000000000000000000000000000000000001000000000000,0.0167245865733549,0.0095021499,0.02596660825,27142.0,0.0165747929997763,0.00939854275,0.0258240369999999,26824.0,0.0157986,ds6,000000000000000000000000000000000000001000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000001000000000000,00010000000000000000000000000000000000000000000000|00001100000000000000000000000000000000000000000000|00000100000000000000000000000000000000000000000000,0.0165295,000100000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000,False,0.0167245865733549,0.0095021499,0.02596660825,0.0157986,covered,covered
