,Unnamed: 0,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset,pcsp_nobar,vbpi_pcsp,vbpi,vbpi_pcsp_nobar,rootsplit,unif_posterior_root_adjusted,unif_lb_root_adjusted,unif_ub_root_adjusted,gp_root_adjusted,gp_coverage,vbpi_coverage
10,10.0,0000000000000000000000000000000000000000000000000000000000000010|1111111111111111111111111111111111111111111111111111111111100100|0000000000000000000000000000000000000000000000000000000000000100,0.0046018830237078,0.000350502745,0.0106873329999999,178.0,0.0045150966611475,0.00028316817,0.0117264269999999,183.0,0.0030619,ds8,000000000000000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111111111111001000000000000000000000000000000000000000000000000000000000000000100,0100000000000000000000000000000000000000000000000000000000000000|0010011111111111111111111111111111111111111111111111111111111111|0000011111111111111111111111111111111111111111111111111111111111,0.00589918,010000000000000000000000000000000000000000000000000000000000000000100111111111111111111111111111111111111111111111111111111111110000011111111111111111111111111111111111111111111111111111111111,False,0.0046018830237078,0.000350502745,0.0106873329999999,0.0030619,covered,covered
11,11.0,0000000000000000000000000000000000000000000000000000000000000010|1111111111111111111111111111111111111111111111111111111111111000|0000000000000000000000000000000000000000000000000000000000011000,0.0023778400789033,0.000273025165,0.0070183282749999,538.0,0.00248339977588,0.0002235027175,0.0072059649499999,500.0,0.00128265,ds8,000000000000000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000011000,0100000000000000000000000000000000000000000000000000000000000000|0001111111111111111111111111111111111111111111111111111111111111|0000011111111111111111111111111111111111111111111111111111111111,0.00331088,010000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111110000011111111111111111111111111111111111111111111111111111111111,False,0.0023778400789033,0.000273025165,0.0070183282749999,0.00128265,covered,covered
12,12.0,0000000000000000000000000000000000000000000000000000000000000010|1111111111111111111111111111111111111111111111111111111111111100|0000000000000000000000000000000000000000000000000000000000011100,0.00646316184337,0.001314869475,0.01344715875,11262.0,0.0063420286786321,0.0012286579,0.0134987489999999,10893.0,0.00372139,ds8,000000000000000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000011100,0100000000000000000000000000000000000000000000000000000000000000|0011111111111111111111111111111111111111111111111111111111111111|0000011111111111111111111111111111111111111111111111111111111111,0.00666302,010000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111110000011111111111111111111111111111111111111111111111111111111111,False,0.00646316184337,0.001314869475,0.01344715875,0.00372139,covered,covered
13,13.0,0000000000000000000000000000000000000000000000000000000000000010|1111111111111111111111111111111111111111111111111111111111111100|0000000000000000000000000000000000000000000000000000000000011000,0.0053670011602481,0.00085625364,0.01232910625,32828.0,0.0053235994860604,0.000859561995,0.0122351742499999,32014.0,0.00372098,ds8,000000000000000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000011000,0100000000000000000000000000000000000000000000000000000000000000|0011111111111111111111111111111111111111111111111111111111111111|0001100000000000000000000000000000000000000000000000000000000000,0.00545415,010000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111110001100000000000000000000000000000000000000000000000000000000000,False,0.0053670011602481,0.00085625364,0.01232910625,0.00372098,covered,covered
14,14.0,0000000000000000000000000000000000000000000000000000000000000010|1111111111111111111111111111111111111111111111111111111111111100|0000000000000000000000000000000000000000000000000000000000000100,0.0062618667119823,0.0012285707,0.0133094664999999,854588.0,0.0062017562972743,0.001211812375,0.01317509025,855800.0,0.00372129,ds8,000000000000000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000100,0100000000000000000000000000000000000000000000000000000000000000|0011111111111111111111111111111111111111111111111111111111111111|0001111111111111111111111111111111111111111111111111111111111111,0.00644168,010000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111110001111111111111111111111111111111111111111111111111111111111111,False,0.0062618667119823,0.0012285707,0.0133094664999999,0.00372129,covered,covered
15,15.0,0000000000000000000000000000000000000000000000000000000000000100|0000000000000000000000000000000000000000000000000000000000011000|0000000000000000000000000000000000000000000000000000000000001000,0.014437953546695,0.006113550125,0.0260930475,11286.0,0.0141821421060397,0.00613068425,0.02538946,10911.0,0.0126914,ds8,000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000001000,0010000000000000000000000000000000000000000000000000000000000000|0001100000000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000,0.0150061,001000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000,False,0.014437953546695,0.006113550125,0.0260930475,0.0126914,covered,covered
16,16.0,0000000000000000000000000000000000000000000000000000000000000100|0000000000000000000000000000000000000000000000000000000000011010|0000000000000000000000000000000000000000000000000000000000000010,0.0013943271771428,2.8085839000000005e-05,0.0055077578499999,7.0,0.0013964162090909,0.000255970975,0.0045990885,11.0,9.58547e-07,ds8,000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000110100000000000000000000000000000000000000000000000000000000000000010,0010000000000000000000000000000000000000000000000000000000000000|0101100000000000000000000000000000000000000000000000000000000000|0001100000000000000000000000000000000000000000000000000000000000,0.00805379,001000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000,False,0.0013943271771428,2.8085839000000005e-05,0.0055077578499999,9.58547e-07,under,over
17,17.0,0000000000000000000000000000000000000000000000000000000000000100|1111111111111111111111111111111111111111111111111111111111100000|0000000000000000000000000000000000000000000000000000000000100000,0.0109474,0.0109474,0.0109474,1.0,0.01669192,0.01669192,0.01669192,1.0,0.00791911,ds8,000000000000000000000000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000100000,,,,False,0.0109474,0.0109474,0.0109474,0.00791911,under,under
18,18.0,0000000000000000000000000000000000000000000000000000000000000100|1111111111111111111111111111111111111111111111111111111111100000|0000000000000000000000000000000000000000000000000000000011100000,0.0056991783997494,0.0017763846,0.0116777409999999,33127.0,0.0056373924847791,0.00172161025,0.01160576,32311.0,0.00466501,ds8,000000000000000000000000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000011100000,0010000000000000000000000000000000000000000000000000000000000000|0000011111111111111111111111111111111111111111111111111111111111|0000000011111111111111111111111111111111111111111111111111111111,0.00555442,001000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111110000000011111111111111111111111111111111111111111111111111111111,False,0.0056991783997494,0.0017763846,0.0116777409999999,0.00466501,covered,covered
19,19.0,0000000000000000000000000000000000000000000000000000000000000100|1111111111111111111111111111111111111111111111111111111111100010|0000000000000000000000000000000000000000000000000000000000000010,0.0012315728333333,0.0001328886,0.0032568314,15.0,0.0011649234253846,3.2725775e-05,0.0036378773999999,13.0,9.59705e-07,ds8,000000000000000000000000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111111111111111000100000000000000000000000000000000000000000000000000000000000000010,0010000000000000000000000000000000000000000000000000000000000000|0100011111111111111111111111111111111111111111111111111111111111|0000011111111111111111111111111111111111111111111111111111111111,0.00860275,001000000000000000000000000000000000000000000000000000000000000001000111111111111111111111111111111111111111111111111111111111110000011111111111111111111111111111111111111111111111111111111111,False,0.0012315728333333,0.0001328886,0.0032568314,9.59705e-07,under,over
20,20.0,0000000000000000000000000000000000000000000000000000000000000100|1111111111111111111111111111111111111111111111111111111111111000|0000000000000000000000000000000000000000000000000000000011100000,0.0034932257080424,0.000810583795,0.0079841506999999,659.0,0.0036299895898972,0.00077370389,0.0085314007249999,584.0,0.00231568,ds8,000000000000000000000000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000011100000,0010000000000000000000000000000000000000000000000000000000000000|0001111111111111111111111111111111111111111111111111111111111111|0000011100000000000000000000000000000000000000000000000000000000,0.00421392,001000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111110000011100000000000000000000000000000000000000000000000000000000,False,0.0034932257080424,0.000810583795,0.0079841506999999,0.00231568,covered,covered
21,21.0,0000000000000000000000000000000000000000000000000000000000000100|1111111111111111111111111111111111111111111111111111111111111000|0000000000000000000000000000000000000000000000000000000011111000,0.0034378906395112,0.000567256175,0.00838589925,491.0,0.0035020231362962,0.0006300965225,0.0084969466499999,540.0,0.00229658,ds8,000000000000000000000000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000011111000,0010000000000000000000000000000000000000000000000000000000000000|0001111111111111111111111111111111111111111111111111111111111111|0000000011111111111111111111111111111111111111111111111111111111,0.00391385,001000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111110000000011111111111111111111111111111111111111111111111111111111,False,0.0034378906395112,0.000567256175,0.00838589925,0.00229658,covered,covered
22,22.0,0000000000000000000000000000000000000000000000000000000000000100|1111111111111111111111111111111111111111111111111111111111111000|0000000000000000000000000000000000000000000000000000000000011000,0.0024693428445027,0.0002973087725,0.0066912978749999,853438.0,0.0024422206192951,0.0002922690624999,0.006632466875,854676.0,0.00127773,ds8,000000000000000000000000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000011000,0010000000000000000000000000000000000000000000000000000000000000|0001111111111111111111111111111111111111111111111111111111111111|0000011111111111111111111111111111111111111111111111111111111111,0.00260758,001000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111110000011111111111111111111111111111111111111111111111111111111111,False,0.0024693428445027,0.0002973087725,0.0066912978749999,0.00127773,covered,covered
23,23.0,0000000000000000000000000000000000000000000000000000000000000100|1111111111111111111111111111111111111111111111111111111111111010|0000000000000000000000000000000000000000000000000000000000011010,0.0013323408597777,2.27377944e-05,0.0028946108,9.0,0.0013177499777777,8.432734e-05,0.0034276989999999,9.0,9.59876e-07,ds8,000000000000000000000000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111111111111111110100000000000000000000000000000000000000000000000000000000000011010,0010000000000000000000000000000000000000000000000000000000000000|0101111111111111111111111111111111111111111111111111111111111111|0000011111111111111111111111111111111111111111111111111111111111,0.00327463,001000000000000000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111111111111110000011111111111111111111111111111111111111111111111111111111111,False,0.0013323408597777,2.27377944e-05,0.0028946108,9.59876e-07,under,covered
24,24.0,0000000000000000000000000000000000000000000000000000000000000100|1111111111111111111111111111111111111111111111111111111111111010|0000000000000000000000000000000000000000000000000000000000011000,0.0010486476142857,0.00022383856,0.0021753871,7.0,0.0017427510890909,0.000135361135,0.006000317,11.0,9.59568e-07,ds8,000000000000000000000000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111111111111111110100000000000000000000000000000000000000000000000000000000000011000,0010000000000000000000000000000000000000000000000000000000000000|0101111111111111111111111111111111111111111111111111111111111111|0001100000000000000000000000000000000000000000000000000000000000,0.00245558,001000000000000000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111111111111110001100000000000000000000000000000000000000000000000000000000000,False,0.0010486476142857,0.00022383856,0.0021753871,9.59568e-07,under,covered
25,25.0,0000000000000000000000000000000000000000000000000000000000000100|1111111111111111111111111111111111111111111111111111111111111010|0000000000000000000000000000000000000000000000000000000000000010,0.0011272689103033,4.2631352750000006e-05,0.0043870446499999,538.0,0.001253104018438,3.8453008000000015e-05,0.0048943699749999,500.0,9.59521e-07,ds8,000000000000000000000000000000000000000000000000000000000000010011111111111111111111111111111111111111111111111111111111111110100000000000000000000000000000000000000000000000000000000000000010,0010000000000000000000000000000000000000000000000000000000000000|0101111111111111111111111111111111111111111111111111111111111111|0001111111111111111111111111111111111111111111111111111111111111,0.00285799,001000000000000000000000000000000000000000000000000000000000000001011111111111111111111111111111111111111111111111111111111111110001111111111111111111111111111111111111111111111111111111111111,False,0.0011272689103033,4.2631352750000006e-05,0.0043870446499999,9.59521e-07,under,covered
26,26.0,0000000000000000000000000000000000000000000000000000000000000110|0000000000000000000000000000000000000000000000000000000000011000|0000000000000000000000000000000000000000000000000000000000001000,0.011070097875,0.005465337825,0.02480112425,8.0,0.0115027964999999,0.0093099746749999,0.013695618325,2.0,0.0127108,ds8,000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000001000,0110000000000000000000000000000000000000000000000000000000000000|0001100000000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000,0.021941,011000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000,False,0.011070097875,0.005465337825,0.02480112425,0.0127108,covered,over
27,27.0,0000000000000000000000000000000000000000000000000000000000000110|1111111111111111111111111111111111111111111111111111111111100000|0000000000000000000000000000000000000000000000000000000011100000,0.0057451485,0.0023224336,0.0115697314749999,20.0,0.0052708327599999,0.002064946,0.01012355,25.0,0.00470066,ds8,000000000000000000000000000000000000000000000000000000000000011011111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000011100000,0110000000000000000000000000000000000000000000000000000000000000|0000011111111111111111111111111111111111111111111111111111111111|0000000011111111111111111111111111111111111111111111111111111111,0.00538403,011000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111110000000011111111111111111111111111111111111111111111111111111111,False,0.0057451485,0.0023224336,0.0115697314749999,0.00470066,covered,covered
28,28.0,0000000000000000000000000000000000000000000000000000000000000110|1111111111111111111111111111111111111111111111111111111111111000|0000000000000000000000000000000000000000000000000000000000011000,0.0023514201111675,0.000297053565,0.006300567575,394.0,0.0024863469150246,0.000360032875,0.0060699615,406.0,0.00127721,ds8,000000000000000000000000000000000000000000000000000000000000011011111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000011000,0110000000000000000000000000000000000000000000000000000000000000|0001111111111111111111111111111111111111111111111111111111111111|0000011111111111111111111111111111111111111111111111111111111111,0.00457139,011000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111110000011111111111111111111111111111111111111111111111111111111111,False,0.0023514201111675,0.000297053565,0.006300567575,0.00127721,covered,covered
29,29.0,0000000000000000000000000000000000000000000000000000000000011000|0000000000000000000000000000000000000000000000000000000000000110|0000000000000000000000000000000000000000000000000000000000000010,0.0006692543674999,2.3433371500000004e-05,0.00192933567,8.0,0.00299024395,0.0009102882525,0.0050701996475,2.0,9.67645e-07,ds8,000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000010,0001100000000000000000000000000000000000000000000000000000000000|0110000000000000000000000000000000000000000000000000000000000000|0010000000000000000000000000000000000000000000000000000000000000,4.61107e-05,000110000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000,False,0.0006692543674999,2.3433371500000004e-05,0.00192933567,9.67645e-07,under,under
30,30.0,0000000000000000000000000000000000000000000000000000000000011000|0000000000000000000000000000000000000000000000000000000011100000|0000000000000000000000000000000000000000000000000000000000100000,0.0104148990183299,0.0050030249999999,0.0183710225,491.0,0.0105070445092592,0.004382039225,0.0173725794999999,540.0,0.00990656,ds8,000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000100000,0001100000000000000000000000000000000000000000000000000000000000|0000011100000000000000000000000000000000000000000000000000000000|0000001100000000000000000000000000000000000000000000000000000000,0.0113658,000110000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000,False,0.0104148990183299,0.0050030249999999,0.0183710225,0.00990656,covered,covered
31,31.0,0000000000000000000000000000000000000000000000000000000000011000|1111111111111111111111111111111111111111111111111111111100000000|0000000000000000000000000000000000000000000000000000111100000000,0.016305155,0.0139458672499999,0.01826131325,4.0,0.017610335,0.01400772775,0.01949149675,4.0,0.014555,ds8,000000000000000000000000000000000000000000000000000000000001100011111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000111100000000,0001100000000000000000000000000000000000000000000000000000000000|0000000011111111111111111111111111111111111111111111111111111111|0000000000000000000000000000000000000000000000000011110000000000,0.0155769,000110000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000011110000000000,False,0.016305155,0.0139458672499999,0.01826131325,0.014555,covered,covered
32,32.0,0000000000000000000000000000000000000000000000000000000000011000|1111111111111111111111111111111111111111111111111111111100000000|0000000000000000000000000000000000000000001111111111001100000000,0.0144784409090909,0.010469425,0.0167326574999999,11.0,0.01480452,0.01066902,0.0190640719999999,9.0,0.0143137,ds8,000000000000000000000000000000000000000000000000000000000001100011111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000001111111111001100000000,0001100000000000000000000000000000000000000000000000000000000000|0000000011111111111111111111111111111111111111111111111111111111|0000000000000000000000000000000000000000000000000000111111111111,0.0149949,000110000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000111111111111,False,0.0144784409090909,0.010469425,0.0167326574999999,0.0143137,covered,covered
33,33.0,0000000000000000000000000000000000000000000000000000000000011000|1111111111111111111111111111111111111111111111111111111100000000|0000000000000000000000000000000000000000000000000000001100000000,0.01452359856,0.00791556505,0.0211833595,75.0,0.0145860961714285,0.007290253725,0.0240029487499999,70.0,0.0136618,ds8,000000000000000000000000000000000000000000000000000000000001100011111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000001100000000,0001100000000000000000000000000000000000000000000000000000000000|0000000011111111111111111111111111111111111111111111111111111111|0000000000000000000000000000000000000000000000000000110000000000,0.0143463,000110000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000110000000000,False,0.01452359856,0.00791556505,0.0211833595,0.0136618,covered,covered
34,34.0,0000000000000000000000000000000000000000000000000000000000011000|1111111111111111111111111111111111111111111111111111111100000000|0000000000000000000000000000000000000000001111111111111100000000,0.0115538574542056,0.0051219607,0.0198845085,535.0,0.0115772243459119,0.0055308106,0.019089445,477.0,0.0126084,ds8,000000000000000000000000000000000000000000000000000000000001100011111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000001111111111111100000000,0001100000000000000000000000000000000000000000000000000000000000|0000000011111111111111111111111111111111111111111111111111111111|0000000000000000000000000000000000000000000000000011111111111111,0.0122537,000110000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000011111111111111,False,0.0115538574542056,0.0051219607,0.0198845085,0.0126084,covered,covered
