,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
17,00000000000000000000000000000000000000000000011110|00000011111111110000000000000000000000000000000000|00000000000011110000000000000000000000000000000000,0.018615231328767124,0.01189477875,0.02789864875,146.0,0.01787038250847458,0.010986147250000002,0.027678595250000004,118.0,0.0166945,ds6.bench.estimation
18,00000000000000000000000000000000000000000000011110|00000011111111110000000000000000000000000000000000|00000000001100000000000000000000000000000000000000,0.01923004891111111,0.011873073999999999,0.030242636000000003,225.0,0.01825801508780488,0.010646575,0.02825572000000001,205.0,0.0170737,ds6.bench.estimation
19,00000000000000000000000000000000000000000000011110|00000011111111110000000000000000000000000000000000|00000000001111110000000000000000000000000000000000,0.017875903917420815,0.0102318845,0.027601105499999997,884.0,0.017809538882750844,0.009966914200000001,0.027687058,887.0,0.016137,ds6.bench.estimation
20,00000000000000000000000000000000000000000000011110|00111100000000001111111111111111111111111111100000|00000000000000001111111111111111111111100000000000,0.003027003,0.003027003,0.003027003,1.0,,,,,0.00829088,ds6.bench.estimation
21,00000000000000000000000000000000000000000000011110|00111100000000001111111111111111111111111111100000|00000000000000000000000000000000000000011111100000,0.009642675,0.009642675,0.009642675,1.0,,,,,0.0087171,ds6.bench.estimation
22,00000000000000000000000000000000000000000000011110|00111100000000001111111111111111111111111111100000|00000000000000001111111111111111111111111111100000,0.007242049580244964,0.002758025,0.01365279,101321.0,0.007160904570482898,0.00270326675,0.013460667249999999,101802.0,0.00644748,ds6.bench.estimation
23,00000000000000000000000000000000000000000000011110|00111111111111110000000000000000000000000000000000|00000011111111110000000000000000000000000000000000,0.0076907625,0.003202602475,0.012898646424999998,4.0,0.005113453833333333,0.002391889875,0.008215294375,6.0,0.00559974,ds6.bench.estimation
24,00000000000000000000000000000000000000000000011110|00111111111111111111111111111111111111111111100000|00000011111111110000000000000000000000000000000000,0.006216332551604443,0.00180399625,0.012713385,429291.0,0.0061625915085262144,0.001789338625,0.0126050325,428326.0,0.00504054,ds6.bench.estimation
25,00000000000000000000000000000000000000000000011110|00111111111111111111111111111111111111111111100000|00000011111111111111111111111111111111111111100000,0.009110811100000001,0.0040303795,0.015097552749999995,20.0,0.009117613235294118,0.0030631452,0.019372096,17.0,0.00747677,ds6.bench.estimation
26,00000000000000000000000000000000000000000000011110|00111111111111111111111111111111111111111111100000|00000000000000001111111111111111111111111111100000,0.007732881286512518,0.0028648963999999997,0.014602506,462113.0,0.007668710122285609,0.002837653,0.014447805499999971,462590.0,0.00687117,ds6.bench.estimation
27,00000000000000000000000000000000000000000001100000|00000000000000000000000000000000000000011110000000|00000000000000000000000000000000000000000100000000,0.027060862689216966,0.01713148725,0.03880663,10702.0,0.026804801958276735,0.01669489,0.03860136375,10306.0,0.0267784,ds6.bench.estimation
28,00000000000000000000000000000000000000000001100000|00000000000000000000000000000000000000011110000000|00000000000000000000000000000000000000000010000000,0.027943654349553128,0.017764358,0.03961418800000001,7049.0,0.027612973090238368,0.01786244675,0.0387166595,7048.0,0.0267794,ds6.bench.estimation
29,00000000000000000000000000000000000000000001100000|00000000000000000000000000000000000000011110000000|00000000000000000000000000000000000000000110000000,0.027067825599344706,0.0173443145,0.03872166000000001,981230.0,0.02680939633041028,0.01716176775,0.03835357749999999,981622.0,0.0260043,ds6.bench.estimation
30,00000000000000000000000000000000000000000001100000|00000000000000001111111111111111111111100000000000|00000000000000000000011111111111111111100000000000,0.021192326666666667,0.016457359,0.0242783765,3.0,,,,,0.021161,ds6.bench.estimation
31,00000000000000000000000000000000000000000001100000|00000000000000001111111111111111111111100000000000|00000000000000000000000001111111111111100000000000,0.022490075,0.0133240555,0.03326654149999999,14.0,0.018188797409090907,0.009913396925,0.0281902335,22.0,0.0205329,ds6.bench.estimation
32,00000000000000000000000000000000000000000001100000|00000000000000001111111111111111111111111110000000|00000000000000000000000000000000000000011110000000,0.001644253,0.00112684975,0.00216165625,2.0,,,,,0.00111265,ds6.bench.estimation
33,00000000000000000000000000000000000000000010000000|00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000000001000000000,0.014418123984027649,0.007683684625,0.02315551125,10706.0,0.01422548707313288,0.0075198151000000005,0.022783218999999993,10310.0,0.0135401,ds6.bench.estimation
34,00000000000000000000000000000000000000000010000000|00000000000000000000000000000000000000011100000000|00000000000000000000000000000000000000000100000000,0.0011910158793901305,2.6445955000000004e-05,0.004245103074999999,7050.0,0.0012027740490007798,2.83119975e-05,0.0044540412500000005,7051.0,9.59157e-07,ds6.bench.estimation
35,00000000000000000000000000000000000000000100000000|00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000000001000000000,0.014276737043971631,0.00744681685,0.0229475925,7050.0,0.014041659182101832,0.007375978,0.022540985,7051.0,0.0136039,ds6.bench.estimation
36,00000000000000000000000000000000000000000100000000|00000000000000000000000000000000000000011010000000|00000000000000000000000000000000000000000010000000,0.0018854244203837848,4.5971275e-05,0.0067768576249999995,10706.0,0.001863900710500553,5.0969805500000006e-05,0.006792198349999998,10310.0,9.58623e-07,ds6.bench.estimation
37,00000000000000000000000000000000000000000110000000|00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000000001000000000,0.012870228298659454,0.00638883105,0.021328646249999996,981244.0,0.012744468375435627,0.00631737,0.02108902,981641.0,0.0121174,ds6.bench.estimation
38,00000000000000000000000000000000000000011000000000|00000000000000000000000000000000000000000110000000|00000000000000000000000000000000000000000010000000,0.007214798766496603,0.0013106283,0.015304864749999996,981244.0,0.007156579269277175,0.001303131,0.01515308,981641.0,0.00850483,ds6.bench.estimation
39,00000000000000000000000000000000000000011110000000|00000000000000000000000000000000000000000001100000|00000000000000000000000000000000000000000000100000,0.018519907289921433,0.01085133,0.028089065,998981.0,0.01833051910191435,0.01076104,0.02780703125,998976.0,0.0181225,ds6.bench.estimation
40,00000000000000000000000000000000000000011110000000|00000000000000001111111111111111111111100000000000|00000000000000000000000001111111111111100000000000,0.017351675,0.01510673475,0.01959661525,2.0,,,,,0.0205322,ds6.bench.estimation
41,00000000000000000000000000000000000000011110000000|00000000000000001111111111111111111111100001100000|00000000000000000000000000000000000000000001100000,0.004049155658823529,0.00099740332,0.008890194799999999,17.0,0.004881444553846153,0.0009156846500000001,0.008637002125,26.0,0.00178416,ds6.bench.estimation
42,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000111111111111111111111100000000000,0.01523222,0.01523222,0.01523222,1.0,,,,,0.0226933,ds6.bench.estimation
43,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000000001111111111110100000000000,0.01699416,0.01699416,0.01699416,1.0,,,,,0.021085,ds6.bench.estimation
44,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000000001111111111110000000000000,0.021222204999999997,0.010142547750000001,0.028582632,3.0,0.02081051125,0.014745873750000001,0.02994162525,8.0,0.0216787,ds6.bench.estimation
45,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000000000000000000000100000000000,0.02646974,0.02646974,0.02646974,1.0,0.02572157,0.02572157,0.02572157,1.0,0.0215256,ds6.bench.estimation
46,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000111110000000000000000000000000,0.026227947142857144,0.0195236545,0.033351404,7.0,0.024349435714285713,0.019987376,0.030470022,7.0,0.020709,ds6.bench.estimation
47,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000111011111111111111111100000000000,0.02060613,0.02060613,0.02060613,1.0,,,,,0.0220983,ds6.bench.estimation
48,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000100001111111111111100000000000,0.01113382,0.01113382,0.01113382,1.0,0.020390543333333334,0.0171988425,0.025006541,3.0,0.0205801,ds6.bench.estimation
49,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000010000110000000000000000000000000,0.022384924374999997,0.0142752475,0.03269799849999997,80.0,,,,,0.0210305,ds6.bench.estimation
50,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000010000001111111111111100000000000,0.021680655,0.02053390525,0.02282740475,2.0,,,,,0.0205274,ds6.bench.estimation
51,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000111111111111111111100000000000,0.022717555799999997,0.014796196000000001,0.03401752599999999,50.0,0.022598644319148938,0.013189280500000001,0.031567218,47.0,0.0217816,ds6.bench.estimation
52,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000000001111111111111100000000000,0.020182727084472062,0.012080056,0.030175556000000003,861705.0,0.01999126003488611,0.011952543999999999,0.029916888999999988,862349.0,0.0190973,ds6.bench.estimation
53,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000100000000000000000000000000000,0.022619703646759852,0.013954476,0.033032562999999994,3148.0,0.022504778052243803,0.01404502625,0.032739067499999996,2986.0,0.0212954,ds6.bench.estimation
54,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000010011110000000000000000000000000,0.020948286932330827,0.012913870000000001,0.030814615999999996,665.0,,,,,0.0209498,ds6.bench.estimation
55,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000011111111111111111100000000000,0.02131884037552998,0.012916753750000001,0.03156516875,52832.0,0.021160260719472256,0.012940477,0.031265607999999986,52829.0,0.0202777,ds6.bench.estimation
56,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000011000000000000000000000000000,0.022267839808357816,0.0138255575,0.032407341,3063.0,0.02209396723331173,0.01390149125,0.0320664225,3086.0,0.0210473,ds6.bench.estimation
57,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000000001111111111111000000000000,0.022528616511627905,0.0153675255,0.03345542849999998,43.0,0.022580669999999997,0.01488898275,0.03380935299999995,38.0,0.0211885,ds6.bench.estimation
58,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000010000000000000000000000000000000,0.02132383941176471,0.013213069,0.029219075999999997,34.0,,,,,0.0191622,ds6.bench.estimation
59,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000010011000000000000000000000000000,0.022432220727272724,0.01446552775,0.03397787725,110.0,,,,,0.0210219,ds6.bench.estimation
60,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000011110000000000000000000000000,0.021322261214729566,0.012851265,0.03158823499999999,18507.0,0.02107300628181768,0.012956855,0.0310395325,18111.0,0.0210844,ds6.bench.estimation
61,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000000110000000000000000000000000,0.021184090216460973,0.01268222625,0.0316821625,24956.0,0.020953950010124456,0.012782616,0.030855348999999997,24989.0,0.0201042,ds6.bench.estimation
62,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000000111111111111111100000000000,0.021238739438107605,0.012891722500000001,0.03152638,30036.0,0.021006845606047486,0.012752189,0.03114995299999999,30029.0,0.0201352,ds6.bench.estimation
63,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000010011111111111111111100000000000,0.021813947362667393,0.0133334075,0.032616477,3659.0,,,,,0.0210227,ds6.bench.estimation
64,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000011001111111111111100000000000,0.01992323,0.01681347175,0.024212448249999997,4.0,0.021293746363636363,0.0170725625,0.02477356,11.0,0.0211439,ds6.bench.estimation
65,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000010111111111111111111100000000000,0.022823637692307695,0.012578197499999999,0.03590135625,26.0,,,,,0.0218398,ds6.bench.estimation
66,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000010000111111111111111100000000000,0.0231182525,0.014129184749999999,0.03113615575,40.0,,,,,0.0211916,ds6.bench.estimation
67,00000000000000000000000000000000000000011111100000|00000000000000001111111111111111111111100000000000|00000000000000000000000000000000000001000000000000,0.022824749999999998,0.01713467975,0.032004452749999995,4.0,0.02218954857142857,0.015776751749999998,0.032568454999999996,14.0,0.0215705,ds6.bench.estimation
68,00000000000000000000000000000000000000011111100000|00111100000000000000000000000000000000000000000000|00000100000000000000000000000000000000000000000000,0.01946613,0.01946613,0.01946613,1.0,0.02305829,0.02305829,0.02305829,1.0,0.0226012,ds6.bench.estimation
69,00000000000000000000000000000000000000011111100000|00111100000000001111111111111111111111100000000000|00000000000000001111111111111111111111100000000000,0.002217524,0.002217524,0.002217524,1.0,,,,,9.58575e-07,ds6.bench.estimation
70,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000000011000000000000|00000000000000000000000000000000000001000000000000,0.001275262922740399,3.567137e-05,0.00441454775,19676.0,0.0012631823770890042,3.50872465e-05,0.004503463674999993,19562.0,9.61543e-07,ds6.bench.estimation
71,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000000101000000000000|00000000000000000000000000000000000001000000000000,0.00129562295,0.0004966320525,0.0020946138475000002,2.0,,,,,0.00206789,ds6.bench.estimation
72,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000000111000000000000|00000000000000000000000000000000000011000000000000,0.0002151199,0.0002151199,0.0002151199,1.0,,,,,9.58544e-07,ds6.bench.estimation
73,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001001000000000000|00000000000000000000000000000000000001000000000000,0.0018167078000000004,0.00041506000000000003,0.0039496152,5.0,0.0024171707666666665,0.000272887775,0.005359559,6.0,9.47355e-07,ds6.bench.estimation
74,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001010000000000000|00000000000000000000000000000000000010000000000000,0.002507460529940476,0.00027003568750000003,0.006235561375,336.0,0.0025233811820869565,0.00030946129999999996,0.006749792799999998,345.0,0.00137713,ds6.bench.estimation
75,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001011000000000000|00000000000000000000000000000000000011000000000000,0.0027467087,0.00046384812750000003,0.0062879261499999995,90.0,0.0022516942625000003,0.0004751046575,0.0068304222749999985,80.0,0.00138961,ds6.bench.estimation
76,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001011000000000000|00000000000000000000000000000000000010000000000000,0.0025523235807881775,0.00041960437,0.0063384020999999995,203.0,0.0024113278758241753,0.00037102759000000004,0.006131455774999999,182.0,0.00138605,ds6.bench.estimation
77,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001011000000000000|00000000000000000000000000000000000001000000000000,0.0017474617614926828,9.9207763e-05,0.004988950400000001,205.0,0.0017037475602427186,7.4345625e-05,0.005019069,206.0,0.00138562,ds6.bench.estimation
78,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001100000000000000|00000000000000000000000000000000000100000000000000,0.002695650428369781,0.0004375516,0.00663855475,1006.0,0.0026359150712373224,0.0004951380125000001,0.0065558661249999995,986.0,0.00183587,ds6.bench.estimation
79,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001101000000000000|00000000000000000000000000000000000001000000000000,0.0009571218182105264,2.837299e-05,0.0033524172,190.0,0.0009985192313529412,4.635663375e-05,0.003247063175000003,170.0,9.61353e-07,ds6.bench.estimation
80,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001110000000000000|00000000000000000000000000000000000100000000000000,0.0009033292,0.0009033292,0.0009033292,1.0,0.002396945,0.002396945,0.002396945,1.0,9.6071e-07,ds6.bench.estimation
81,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001110000000000000|00000000000000000000000000000000000010000000000000,0.0010355580822329004,2.5717445000000002e-05,0.0032073805,231.0,0.001101455935093585,3.377735e-05,0.004125989599999998,265.0,9.61679e-07,ds6.bench.estimation
82,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001111000000000000|00000000000000000000000000000000000100000000000000,0.000817331158,9.8592441e-05,0.0016611695999999999,5.0,,,,,9.59414e-07,ds6.bench.estimation
83,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001111000000000000|00000000000000000000000000000000000011000000000000,0.0011324042768985506,1.2912539500000002e-05,0.0038327164999999996,207.0,0.0012123256274761904,4.507898625e-05,0.005089149650000003,210.0,9.48723e-07,ds6.bench.estimation
84,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001111000000000000|00000000000000000000000000000000000010000000000000,0.0012358954834666667,3.4435429e-05,0.0038933765000000006,165.0,0.0012369690862937064,3.6487030500000005e-05,0.004291905199999992,143.0,9.65204e-07,ds6.bench.estimation
85,00000000000000000000000000000000000000100000000000|00000000000000000000000000000000001111000000000000|00000000000000000000000000000000000001000000000000,0.001060759342093023,5.0206412500000005e-05,0.0036484511499999964,172.0,0.0009494419596509676,2.0983819e-05,0.0034326070500000005,155.0,9.60241e-07,ds6.bench.estimation
86,00000000000000000000000000000000000000100000000000|00000000000000000000000000000001110001000000000000|00000000000000000000000000000000000001000000000000,0.0066082354375,0.0030791315000000003,0.01138561375,16.0,0.006289879444444446,0.002710525,0.008915859,9.0,0.00563343,ds6.bench.estimation
87,00000000000000000000000000000000000000100000000000|00000000000000000000000000000001111001000000000000|00000000000000000000000000000000001000000000000000,0.00570630495967742,0.0016211999749999998,0.0120065765,124.0,0.005289811162601626,0.0017007181500000002,0.011589614500000001,123.0,0.00330184,ds6.bench.estimation
88,00000000000000000000000000000000000000100000000000|00000000000000000000000000000001111011000000000000|00000000000000000000000000000000001000000000000000,0.005014627,0.005014627,0.005014627,1.0,0.005600032,0.005600032,0.005600032,1.0,0.00211258,ds6.bench.estimation
89,00000000000000000000000000000000000000100000000000|00000000000000000000000000000001111011000000000000|00000000000000000000000000000000000010000000000000,0.0028091011683353635,0.00034571355500000005,0.007524738699999993,2463.0,0.0028511274140429403,0.000380516585,0.007404587699999995,2748.0,0.00117707,ds6.bench.estimation
90,00000000000000000000000000000000000000100000000000|00000000000000000000000000000001111011000000000000|00000000000000000000000000000000001010000000000000,0.00110245,0.0005667897,0.0015771415000000002,5.0,0.00318450298,0.00050546207,0.005844979,5.0,0.00122974,ds6.bench.estimation
91,00000000000000000000000000000000000000100000000000|00000000000000000000000000000001111101000000000000|00000000000000000000000000000000000100000000000000,0.0027965605,0.0018405256249999999,0.0037525953750000003,2.0,,,,,0.00167066,ds6.bench.estimation
92,00000000000000000000000000000000000000100000000000|00000000000000000000000001111110000000000000000000|00000000000000000000000000000010000000000000000000,0.0062533483749999995,0.0029768588,0.013174070250000001,24.0,0.0055620708461538455,0.001993783125,0.01098380125,26.0,0.00604521,ds6.bench.estimation
93,00000000000000000000000000000000000000100000000000|00000000000000000000000001111110000010000000000000|00000000000000000000000000000000000010000000000000,0.001905735,0.001905735,0.001905735,1.0,,,,,0.000727304,ds6.bench.estimation
94,00000000000000000000000000000000000000100000000000|00000000000000000000000001111110000100000000000000|00000000000000000000000000000000000100000000000000,0.0027675952599732837,0.00038884047,0.007131902949999996,3743.0,0.002743018897762291,0.00036790598750000003,0.007278677125,3946.0,0.00295188,ds6.bench.estimation
95,00000000000000000000000000000000000000100000000000|00000000000000000000000001111110000110000000000000|00000000000000000000000000000000000010000000000000,0.0013360125061257862,5.6281234500000004e-05,0.004437496349999996,159.0,0.001544969258039735,3.2768775e-05,0.0048471575,151.0,0.000879364,ds6.bench.estimation
96,00000000000000000000000000000000000000100000000000|00000000000000000000000001111110001100000000000000|00000000000000000000000000000000001100000000000000,0.002444275,0.0015976131500000002,0.00329093685,2.0,0.0022628835,0.002048265675,0.002477501325,2.0,0.00109142,ds6.bench.estimation
97,00000000000000000000000000000000000000100000000000|00000000000000000000000001111110001100000000000000|00000000000000000000000000000000001000000000000000,0.0026378035555555557,0.0016496238,0.0035489656,9.0,0.0024058490000000003,0.0009340457,0.003709219775,12.0,0.00199965,ds6.bench.estimation
98,00000000000000000000000000000000000000100000000000|00000000000000000000000001111110001110000000000000|00000000000000000000000000000000001010000000000000,0.003470915,0.003470915,0.003470915,1.0,0.0007241087,0.0007241087,0.0007241087,1.0,0.0011154,ds6.bench.estimation
99,00000000000000000000000000000000000000100000000000|00000000000000000000000001111110001110000000000000|00000000000000000000000000000000000010000000000000,0.001996083944444444,0.0002260472725,0.00457084635,18.0,0.0015374566357142859,0.00020479610000000002,0.003756328275,28.0,0.000912361,ds6.bench.estimation
100,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110000000000000000|00000000000000000000000000000011110000000000000000,0.006748271429487179,0.0026458286500000002,0.012147886249999996,312.0,0.006972186595357142,0.0025916863750000004,0.013485938499999992,280.0,0.0060446,ds6.bench.estimation
101,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110000000000000000|00000000000000000000000000001011110000000000000000,0.007143860888888891,0.0039996346,0.0108330764,9.0,0.0075441565,0.0054416927750000005,0.010899780725,8.0,0.00594933,ds6.bench.estimation
102,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110000000000000000|00000000000000000000000000000001110000000000000000,0.006718764025974026,0.00231968125,0.012736235,231.0,0.006655846718446602,0.0026834124999999998,0.012793485,206.0,0.00599295,ds6.bench.estimation
103,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110000000000000000|00000000000000000000000000000010000000000000000000,0.006896578285106383,0.0023435708,0.013310511500000002,235.0,0.006752304547872341,0.0027163874250000003,0.013161940999999995,188.0,0.00593554,ds6.bench.estimation
104,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110001000000000000|00000000000000000000000000000000000001000000000000,0.0009213716180102041,3.0032565000000002e-05,0.0031734681000000005,98.0,0.0008434198366436781,1.5326173000000002e-05,0.002951988899999999,87.0,9.58548e-07,ds6.bench.estimation
105,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110010000000000000|00000000000000000000000000000000000010000000000000,0.0009436504117651516,3.17078035e-05,0.0031699092749999983,132.0,0.0009408745272276423,2.7761797500000002e-05,0.0029082307500000004,123.0,9.58543e-07,ds6.bench.estimation
106,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110011000000000000|00000000000000000000000000000000000001000000000000,0.0010649753426875,1.936470935e-05,0.0034889933749999995,32.0,0.0013369600873076924,4.499333125e-05,0.00527668175,26.0,9.58544e-07,ds6.bench.estimation
107,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110011000000000000|00000000000000000000000000000000000010000000000000,0.0013780194431875,1.788907695e-05,0.004410371949999998,32.0,0.0009558222588235294,2.272801175e-05,0.005850141749999999,34.0,9.58544e-07,ds6.bench.estimation
108,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110011000000000000|00000000000000000000000000000000000011000000000000,0.0012212948034482757,0.00011924252,0.0033489350000000004,29.0,0.0008862502080555555,4.6134656249999996e-05,0.00296078025,36.0,9.58544e-07,ds6.bench.estimation
109,00000000000000000000000000000000000000100000000000|00000000000000000000000001111111110100000000000000|00000000000000000000000000000000000100000000000000,0.0025761340859406954,0.000394756705,0.006752194475,978.0,0.002466262489,0.00033665176000000004,0.00673247715,980.0,0.00185445,ds6.bench.estimation
